Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.1. Paro registrado por Distrito, Grupo de edad y Sexo por Mes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;16 a 19 años;16 a 19 años;16 a 19 años;20 a 24 años;20 a 24 años;20 a 24 años;25 a 29 años;25 a 29 años;25 a 29 años;30 a 34 años;30 a 34 años;30 a 34 años;35 a 39 años;35 a 39 años;35 a 39 años;40 a 44 años;40 a 44 años;40 a 44 años;45 a 49 años;45 a 49 años;45 a 49 años;50 a 54 años;50 a 54 años;50 a 54 años;55 a 59 años;55 a 59 años;55 a 59 años;60 y más años;60 y más años;60 y más años
2021;Septiembre;20. San Blas-Canillejas;10.424;4.447;5.977;239;129;110;659;339;320;835;384;451;902;360;542;971;371;600;999;415;584;1.173;463;710;1.443;606;837;1.651;686;965;1.552;694;858
2021;Septiembre;21. Barajas;2.219;905;1.314;39;22;17;126;64;62;161;75;86;204;70;134;204;65;139;265;97;168;305;118;187;285;130;155;308;125;183;322;139;183
2021;Octubre;Ciudad de Madrid;190.511;82.215;108.296;3.829;2.087;1.742;10.783;5.319;5.464;16.464;7.331;9.133;17.888;7.434;10.454;19.068;7.582;11.486;20.930;8.649;12.281;23.228;9.797;13.431;24.829;10.815;14.014;27.889;12.046;15.843;25.603;11.155;14.448
2021;Octubre;01. Centro;8.930;4.597;4.333;75;36;39;257;129;128;759;347;412;1.023;489;534;997;517;480;1.046;550;496;1.216;641;575;1.193;661;532;1.221;650;571;1.143;577;566
2021;Octubre;02. Arganzuela;7.365;3.253;4.112;70;39;31;326;166;160;627;279;348;762;351;411;782;322;460;784;350;434;891;372;519;878;382;496;1.156;499;657;1.089;493;596
2021;Octubre;03. Retiro;4.541;1.965;2.576;38;19;19;171;80;91;404;196;208;460;207;253;446;182;264;461;202;259;547;226;321;557;257;300;756;308;448;701;288;413
2021;Octubre;04. Salamanca;5.406;2.260;3.146;53;30;23;176;89;87;493;217;276;513;216;297;575;224;351;519;193;326;600;243;357;694;307;387;921;385;536;862;356;506
2021;Octubre;05. Chamartín;5.270;2.227;3.043;53;32;21;150;88;62;410;197;213;463;206;257;522;197;325;523;209;314;638;264;374;737;283;454;879;359;520;895;392;503
2021;Octubre;06. Tetuán;9.315;3.997;5.318;162;96;66;464;226;238;830;359;471;904;357;547;1.004;360;644;986;396;590;1.128;491;637;1.243;565;678;1.344;603;741;1.250;544;706
2021;Octubre;07. Chamberí;5.291;2.266;3.025;25;12;13;188;95;93;563;257;306;520;231;289;513;213;300;577;251;326;601;269;332;677;264;413;859;357;502;768;317;451
2021;Octubre;08. Fuencarral-El Pardo;10.214;4.178;6.036;148;85;63;444;205;239;775;346;429;927;388;539;1.004;362;642;1.220;464;756;1.413;575;838;1.353;563;790;1.525;648;877;1.405;542;863
2021;Octubre;09. Moncloa-Aravaca;4.650;2.045;2.605;45;24;21;196;102;94;417;198;219;428;183;245;457;187;270;472;194;278;538;229;309;613;259;354;799;361;438;685;308;377
2021;Octubre;10. Latina;15.278;6.675;8.603;332;179;153;896;440;456;1.306;605;701;1.331;580;751;1.606;678;928;1.722;720;1.002;1.821;758;1.063;2.123;928;1.195;2.155;921;1.234;1.986;866;1.120
2021;Octubre;11. Carabanchel;18.428;7.999;10.429;422;216;206;1.228;601;627;1.662;725;937;1.686;671;1.015;1.848;728;1.120;2.116;891;1.225;2.363;963;1.400;2.439;1.152;1.287;2.484;1.107;1.377;2.180;945;1.235
2021;Octubre;12. Usera;11.092;4.823;6.269;320;160;160;871;407;464;962;440;522;1.040;422;618;1.098;428;670;1.286;518;768;1.402;616;786;1.444;654;790;1.407;615;792;1.262;563;699
2021;Octubre;13. Puente de Vallecas;19.883;8.844;11.039;538;292;246;1.424;715;709;1.812;796;1.016;2.022;822;1.200;2.009;838;1.171;2.160;915;1.245;2.187;993;1.194;2.366;1.072;1.294;2.850;1.265;1.585;2.515;1.136;1.379
2021;Octubre;14. Moratalaz;5.692;2.359;3.333;128;77;51;355;171;184;525;215;310;459;200;259;536;204;332;558;205;353;640;253;387;730;307;423;913;377;536;848;350;498
2021;Octubre;15. Ciudad Lineal;11.946;5.133;6.813;212;117;95;560;261;299;959;421;538;1.048;443;605;1.062;397;665;1.250;563;687;1.362;595;767;1.648;677;971;1.945;839;1.106;1.900;820;1.080
2021;Octubre;16. Hortaleza;9.136;3.729;5.407;158;103;55;451;240;211;717;324;393;695;272;423;852;329;523;1.005;352;653;1.209;459;750;1.282;520;762;1.427;560;867;1.340;570;770
2021;Octubre;17. Villaverde;12.462;5.195;7.267;374;212;162;918;439;479;1.107;495;612;1.203;455;748;1.264;472;792;1.443;579;864;1.484;588;896;1.562;623;939;1.654;699;955;1.453;633;820
2021;Octubre;18. Villa de Vallecas;8.114;3.309;4.805;238;130;108;571;293;278;706;284;422;862;324;538;935;351;584;1.026;389;637;1.072;429;643;884;352;532;948;384;564;872;373;499
2021;Octubre;19. Vicálvaro;5.227;2.175;3.052;160;80;80;397;194;203;477;202;275;488;205;283;463;172;291;548;213;335;676;262;414;718;278;440;724;315;409;576;254;322
2021;Octubre;20. San Blas-Canillejas;10.121;4.304;5.817;240;125;115;620;316;304;816;367;449;859;344;515;914;358;556;970;397;573;1.141;452;689;1.398;582;816;1.616;674;942;1.547;689;858
2021;Octubre;21. Barajas;2.150;882;1.268;38;23;15;120;62;58;137;61;76;195;68;127;181;63;118;258;98;160;299;119;180;290;129;161;306;120;186;326;139;187
2021;Noviembre;Ciudad de Madrid;186.380;80.566;105.814;3.742;2.025;1.717;10.351;5.147;5.204;15.691;7.081;8.610;17.262;7.240;10.022;18.444;7.306;11.138;20.347;8.397;11.950;22.596;9.558;13.038;24.492;10.687;13.805;27.788;12.011;15.777;25.667;11.114;14.553
2021;Noviembre;01. Centro;8.710;4.500;4.210;64;30;34;247;122;125;710;334;376;980;475;505;962;493;469;1.021;546;475;1.178;622;556;1.183;653;530;1.216;646;570;1.149;579;570
2021;Noviembre;02. Arganzuela;7.176;3.212;3.964;64;34;30;304;159;145;617;290;327;720;341;379;757;317;440;761;340;421;857;360;497;864;384;480;1.142;485;657;1.090;502;588
2021;Noviembre;03. Retiro;4.438;1.926;2.512;41;22;19;158;78;80;391;191;200;433;203;230;455;182;273;453;198;255;537;222;315;554;246;308;730;296;434;686;288;398
2021;Noviembre;04. Salamanca;5.342;2.216;3.126;50;30;20;175;92;83;472;212;260;492;196;296;545;218;327;525;195;330;599;242;357;678;287;391;946;393;553;860;351;509
2021;Noviembre;05. Chamartín;5.159;2.168;2.991;49;30;19;151;85;66;379;179;200;453;205;248;504;183;321;510;204;306;603;253;350;724;275;449;886;359;527;900;395;505
2021;Noviembre;06. Tetuán;9.199;3.973;5.226;163;95;68;438;226;212;809;354;455;903;342;561;990;362;628;961;396;565;1.096;488;608;1.245;562;683;1.340;610;730;1.254;538;716
2021;Noviembre;07. Chamberí;5.156;2.214;2.942;33;17;16;172;86;86;509;248;261;504;239;265;509;214;295;560;239;321;580;254;326;677;260;417;837;347;490;775;310;465
2021;Noviembre;08. Fuencarral-El Pardo;9.963;4.113;5.850;144;85;59;431;200;231;737;338;399;863;376;487;940;342;598;1.195;454;741;1.371;551;820;1.333;550;783;1.527;658;869;1.422;559;863
2021;Noviembre;09. Moncloa-Aravaca;4.588;2.008;2.580;49;29;20;186;103;83;438;206;232;402;167;235;438;180;258;466;184;282;510;216;294;601;259;342;810;364;446;688;300;388
2021;Noviembre;10. Latina;14.871;6.505;8.366;336;179;157;858;424;434;1.230;572;658;1.293;575;718;1.541;624;917;1.662;693;969;1.740;730;1.010;2.094;923;1.171;2.134;918;1.216;1.983;867;1.116
2021;Noviembre;11. Carabanchel;18.030;7.830;10.200;409;202;207;1.181;572;609;1.576;680;896;1.630;649;981;1.770;686;1.084;2.090;891;1.199;2.309;969;1.340;2.383;1.131;1.252;2.485;1.116;1.369;2.197;934;1.263
2021;Noviembre;12. Usera;10.846;4.687;6.159;323;163;160;838;380;458;919;422;497;1.024;415;609;1.080;414;666;1.237;500;737;1.355;588;767;1.410;630;780;1.387;616;771;1.273;559;714
2021;Noviembre;13. Puente de Vallecas;19.587;8.768;10.819;533;285;248;1.407;712;695;1.735;778;957;1.936;795;1.141;1.960;831;1.129;2.101;892;1.209;2.178;999;1.179;2.338;1.072;1.266;2.859;1.266;1.593;2.540;1.138;1.402
2021;Noviembre;14. Moratalaz;5.607;2.347;3.260;119;71;48;356;175;181;526;224;302;456;205;251;507;196;311;544;201;343;620;242;378;712;297;415;922;383;539;845;353;492
2021;Noviembre;15. Ciudad Lineal;11.583;5.001;6.582;196;112;84;526;248;278;901;411;490;991;430;561;1.006;375;631;1.199;520;679;1.336;593;743;1.611;662;949;1.928;841;1.087;1.889;809;1.080
2021;Noviembre;16. Hortaleza;8.933;3.657;5.276;162;97;65;432;239;193;639;292;347;683;270;413;826;311;515;963;333;630;1.179;455;724;1.292;534;758;1.419;556;863;1.338;570;768
2021;Noviembre;17. Villaverde;12.232;5.035;7.197;362;205;157;876;425;451;1.084;467;617;1.191;447;744;1.228;446;782;1.397;569;828;1.451;553;898;1.544;615;929;1.639;691;948;1.460;617;843
2021;Noviembre;18. Villa de Vallecas;7.895;3.214;4.681;234;123;111;549;282;267;679;274;405;810;312;498;896;338;558;1.000;371;629;1.050;419;631;880;350;530;933;377;556;864;368;496
2021;Noviembre;19. Vicálvaro;5.123;2.139;2.984;150;74;76;378;191;187;466;203;263;456;193;263;461;175;286;545;211;334;657;250;407;698;276;422;723;305;418;589;261;328
2021;Noviembre;20. San Blas-Canillejas;9.844;4.187;5.657;225;120;105;587;291;296;741;346;395;850;341;509;887;353;534;914;372;542;1.095;436;659;1.388;585;803;1.623;667;956;1.534;676;858
2021;Noviembre;21. Barajas;2.098;866;1.232;36;22;14;101;57;44;133;60;73;192;64;128;182;66;116;243;88;155;295;116;179;283;136;147;302;117;185;331;140;191
2021;Diciembre;Ciudad de Madrid;173.742;75.560;98.182;2.929;1.600;1.329;8.561;4.223;4.338;13.994;6.296;7.698;15.855;6.697;9.158;17.232;6.966;10.266;19.023;7.937;11.086;21.421;9.134;12.287;23.281;10.256;13.025;26.686;11.661;15.025;24.760;10.790;13.970
2021;Diciembre;01. Centro;8.138;4.247;3.891;49;20;29;204;109;95;651;311;340;874;431;443;897;470;427;974;521;453;1.094;582;512;1.137;632;505;1.149;604;545;1.109;567;542
2021;Diciembre;02. Arganzuela;6.732;2.999;3.733;52;27;25;246;129;117;540;243;297;659;302;357;724;315;409;739;329;410;811;337;474;823;358;465;1.089;471;618;1.049;488;561
2021;Diciembre;03. Retiro;4.122;1.792;2.330;27;13;14;121;57;64;351;171;180;390;179;211;404;160;244;413;174;239;510;220;290;531;235;296;692;288;404;683;295;388
2021;Diciembre;04. Salamanca;4.919;2.050;2.869;37;22;15;144;71;73;386;174;212;445;185;260;529;206;323;482;183;299;567;228;339;628;267;361;879;378;501;822;336;486
2021;Diciembre;05. Chamartín;4.861;2.050;2.811;35;21;14;127;72;55;341;168;173;409;183;226;465;174;291;491;196;295;560;239;321;691;268;423;867;348;519;875;381;494
2021;Diciembre;06. Tetuán;8.515;3.726;4.789;115;66;49;379;200;179;725;316;409;838;336;502;898;327;571;890;380;510;1.055;470;585;1.152;522;630;1.263;584;679;1.200;525;675
2021;Diciembre;07. Chamberí;4.763;2.000;2.763;17;10;7;128;60;68;420;197;223;465;208;257;478;194;284;514;204;310;542;238;304;646;246;400;799;330;469;754;313;441
2021;Diciembre;08. Fuencarral-El Pardo;9.260;3.814;5.446;107;58;49;368;165;203;638;293;345;799;325;474;858;334;524;1.098;425;673;1.281;521;760;1.277;531;746;1.470;634;836;1.364;528;836
2021;Diciembre;09. Moncloa-Aravaca;4.229;1.853;2.376;30;16;14;145;77;68;385;192;193;359;145;214;395;161;234;425;179;246;493;203;290;568;248;320;796;353;443;633;279;354
2021;Diciembre;10. Latina;13.932;6.141;7.791;272;141;131;705;344;361;1.103;496;607;1.167;513;654;1.440;592;848;1.564;668;896;1.701;722;979;1.958;886;1.072;2.098;927;1.171;1.924;852;1.072
2021;Diciembre;11. Carabanchel;16.761;7.365;9.396;333;174;159;967;475;492;1.402;602;800;1.507;623;884;1.640;658;982;1.967;857;1.110;2.188;911;1.277;2.262;1.082;1.180;2.379;1.080;1.299;2.116;903;1.213
2021;Diciembre;12. Usera;10.047;4.397;5.650;261;130;131;711;316;395;827;374;453;927;386;541;1.016;405;611;1.107;456;651;1.311;579;732;1.355;622;733;1.335;598;737;1.197;531;666
2021;Diciembre;13. Puente de Vallecas;18.337;8.257;10.080;433;241;192;1.188;599;589;1.552;697;855;1.822;751;1.071;1.887;796;1.091;1.972;837;1.135;2.087;974;1.113;2.207;1.025;1.182;2.726;1.225;1.501;2.463;1.112;1.351
2021;Diciembre;14. Moratalaz;5.235;2.219;3.016;98;54;44;278;135;143;475;201;274;433;199;234;474;191;283;524;205;319;575;222;353;685;293;392;872;371;501;821;348;473
2021;Diciembre;15. Ciudad Lineal;10.771;4.653;6.118;141;84;57;421;184;237;789;372;417;906;385;521;941;357;584;1.121;487;634;1.227;547;680;1.538;641;897;1.846;811;1.035;1.841;785;1.056
2021;Diciembre;16. Hortaleza;8.344;3.457;4.887;122;76;46;349;193;156;586;270;316;631;277;354;753;291;462;893;313;580;1.104;427;677;1.222;502;720;1.379;543;836;1.305;565;740
2021;Diciembre;17. Villaverde;11.466;4.746;6.720;294;176;118;753;356;397;1.016;429;587;1.107;425;682;1.153;425;728;1.313;543;770;1.393;548;845;1.473;586;887;1.563;664;899;1.401;594;807
2021;Diciembre;18. Villa de Vallecas;7.407;3.050;4.357;185;99;86;465;239;226;602;252;350;746;288;458;853;335;518;972;367;605;983;398;585;857;347;510;906;370;536;838;355;483
2021;Diciembre;19. Vicálvaro;4.792;2.015;2.777;124;59;65;298;147;151;412;184;228;428;175;253;432;166;266;507;202;305;634;250;384;694;284;410;701;303;398;562;245;317
2021;Diciembre;20. San Blas-Canillejas;9.142;3.913;5.229;174;98;76;480;241;239;667;300;367;766;321;445;819;341;478;843;334;509;1.008;407;601;1.309;553;756;1.581;664;917;1.495;654;841
2021;Diciembre;21. Barajas;1.969;816;1.153;23;15;8;84;54;30;126;54;72;177;60;117;176;68;108;214;77;137;297;111;186;268;128;140;296;115;181;308;134;174
2022;Enero;Ciudad de Madrid;168.864;73.009;95.855;2.488;1.361;1.127;7.923;3.896;4.027;13.621;6.163;7.458;15.402;6.402;9.000;16.612;6.711;9.901;18.303;7.541;10.762;20.771;8.786;11.985;22.786;9.906;12.880;26.410;11.562;14.848;24.548;10.681;13.867
2022;Enero;01. Centro;7.813;4.099;3.714;39;20;19;196;101;95;573;279;294;844;416;428;879;480;399;912;474;438;1.037;553;484;1.104;610;494;1.150;613;537;1.079;553;526
2022;Enero;02. Arganzuela;6.551;2.873;3.678;49;27;22;226;115;111;522;235;287;638;286;352;665;276;389;723;308;415;754;310;444;839;367;472;1.079;465;614;1.056;484;572
2022;Enero;03. Retiro;4.063;1.729;2.334;20;10;10;113;59;54;340;162;178;377;166;211;378;144;234;412;170;242;495;198;297;528;232;296;698;289;409;702;299;403
2022;Enero;04. Salamanca;4.655;1.928;2.727;27;20;7;120;60;60;364;175;189;410;158;252;475;190;285;450;171;279;529;214;315;589;246;343;866;371;495;825;323;502
2022;Enero;05. Chamartín;4.621;1.913;2.708;21;12;9;110;67;43;298;139;159;363;149;214;448;174;274;459;175;284;521;221;300;680;269;411;858;339;519;863;368;495
2022;Enero;06. Tetuán;8.240;3.571;4.669;105;62;43;341;177;164;692;300;392;826;325;501;851;307;544;843;357;486;1.026;456;570;1.131;502;629;1.254;571;683;1.171;514;657
2022;Enero;07. Chamberí;4.594;1.930;2.664;19;12;7;125;61;64;416;192;224;424;185;239;451;183;268;482;199;283;507;215;292;608;226;382;804;336;468;758;321;437
2022;Enero;08. Fuencarral-El Pardo;8.880;3.632;5.248;88;49;39;320;147;173;627;289;338;757;310;447;791;301;490;1.045;395;650;1.222;490;732;1.236;499;737;1.445;631;814;1.349;521;828
2022;Enero;09. Moncloa-Aravaca;4.025;1.745;2.280;28;12;16;120;65;55;340;156;184;350;144;206;378;157;221;410;164;246;471;205;266;527;224;303;764;343;421;637;275;362
2022;Enero;10. Latina;13.608;5.973;7.635;223;113;110;666;340;326;1.065;464;601;1.156;509;647;1.381;574;807;1.535;644;891;1.652;705;947;1.930;876;1.054;2.103;906;1.197;1.897;842;1.055
2022;Enero;11. Carabanchel;16.270;7.115;9.155;280;153;127;888;431;457;1.351;595;756;1.483;605;878;1.583;625;958;1.907;818;1.089;2.151;893;1.258;2.208;1.039;1.169;2.323;1.055;1.268;2.096;901;1.195
2022;Enero;12. Usera;9.743;4.230;5.513;221;115;106;665;297;368;826;373;453;901;367;534;965;383;582;1.083;445;638;1.269;554;715;1.326;599;727;1.305;577;728;1.182;520;662
2022;Enero;13. Puente de Vallecas;17.960;8.077;9.883;389;215;174;1.118;541;577;1.561;718;843;1.758;735;1.023;1.854;772;1.082;1.932;822;1.110;2.081;960;1.121;2.177;1.009;1.168;2.692;1.217;1.475;2.398;1.088;1.310
2022;Enero;14. Moratalaz;5.091;2.139;2.952;90;46;44;261;128;133;456;200;256;435;199;236;453;179;274;489;195;294;569;220;349;663;265;398;873;370;503;802;337;465
2022;Enero;15. Ciudad Lineal;10.496;4.544;5.952;123;71;52;378;160;218;792;365;427;874;376;498;914;360;554;1.037;439;598;1.197;537;660;1.535;638;897;1.816;815;1.001;1.830;783;1.047
2022;Enero;16. Hortaleza;8.116;3.335;4.781;103;66;37;287;155;132;571;285;286;620;253;367;733;270;463;846;306;540;1.062;401;661;1.206;485;721;1.392;554;838;1.296;560;736
2022;Enero;17. Villaverde;11.166;4.608;6.558;222;131;91;712;332;380;1.015;430;585;1.071;394;677;1.118;423;695;1.301;528;773;1.372;547;825;1.440;566;874;1.498;644;854;1.417;613;804
2022;Enero;18. Villa de Vallecas;7.250;2.957;4.293;162;81;81;454;231;223;593;256;337;748;291;457;846;333;513;929;348;581;963;381;582;824;320;504;887;360;527;844;356;488
2022;Enero;19. Vicálvaro;4.731;1.993;2.738;116;54;62;289;144;145;404;189;215;435;174;261;449;173;276;479;192;287;627;238;389;672;275;397;709;316;393;551;238;313
2022;Enero;20. San Blas-Canillejas;9.103;3.847;5.256;150;84;66;456;236;220;680;303;377;767;303;464;828;348;480;821;311;510;1.005;396;609;1.304;534;770;1.594;676;918;1.498;656;842
2022;Enero;21. Barajas;1.888;771;1.117;13;8;5;78;49;29;135;58;77;165;57;108;172;59;113;208;80;128;261;92;169;259;125;134;300;114;186;297;129;168
2022;Febrero;Ciudad de Madrid;160.316;68.651;91.665;2.270;1.213;1.057;7.455;3.657;3.798;12.627;5.618;7.009;14.420;5.926;8.494;15.491;6.237;9.254;17.250;7.004;10.246;19.703;8.252;11.451;21.777;9.404;12.373;25.585;11.063;14.522;23.738;10.277;13.461
2022;Febrero;01. Centro;7.299;3.786;3.513;40;23;17;199;110;89;536;254;282;778;379;399;780;394;386;835;441;394;958;492;466;1.039;585;454;1.096;574;522;1.038;534;504
2022;Febrero;02. Arganzuela;6.188;2.674;3.514;38;20;18;212;104;108;495;223;272;576;253;323;618;263;355;675;280;395;723;297;426;798;336;462;1.050;446;604;1.003;452;551
2022;Febrero;03. Retiro;3.800;1.599;2.201;18;10;8;103;55;48;310;149;161;321;132;189;350;139;211;384;160;224;474;184;290;506;218;288;673;269;404;661;283;378
2022;Febrero;04. Salamanca;4.388;1.797;2.591;24;19;5;111;56;55;332;145;187;361;142;219;425;166;259;416;158;258;515;212;303;564;233;331;847;358;489;793;308;485
2022;Febrero;05. Chamartín;4.296;1.776;2.520;25;14;11;95;52;43;262;124;138;346;139;207;387;149;238;414;167;247;470;194;276;650;258;392;847;341;506;800;338;462
2022;Febrero;06. Tetuán;7.623;3.292;4.331;88;53;35;283;137;146;618;260;358;766;295;471;741;274;467;789;331;458;948;413;535;1.057;472;585;1.216;558;658;1.117;499;618
2022;Febrero;07. Chamberí;4.318;1.822;2.496;29;15;14;115;66;49;368;169;199;376;174;202;435;177;258;454;197;257;467;204;263;586;212;374;752;303;449;736;305;431
2022;Febrero;08. Fuencarral-El Pardo;8.500;3.472;5.028;65;36;29;314;149;165;571;258;313;726;279;447;749;290;459;983;374;609;1.163;477;686;1.196;502;694;1.404;597;807;1.329;510;819
2022;Febrero;09. Moncloa-Aravaca;3.853;1.677;2.176;26;13;13;121;63;58;325;153;172;334;153;181;345;141;204;394;152;242;427;186;241;497;210;287;734;324;410;650;282;368
2022;Febrero;10. Latina;12.968;5.657;7.311;202;96;106;650;329;321;981;431;550;1.079;467;612;1.278;533;745;1.462;607;855;1.588;680;908;1.867;819;1.048;2.047;871;1.176;1.814;824;990
2022;Febrero;11. Carabanchel;15.541;6.710;8.831;268;143;125;825;405;420;1.288;568;720;1.406;564;842;1.503;608;895;1.811;747;1.064;2.057;844;1.213;2.089;958;1.131;2.260;1.012;1.248;2.034;861;1.173
2022;Febrero;12. Usera;9.239;3.959;5.280;203;106;97;625;270;355;779;346;433;857;349;508;919;363;556;1.003;408;595;1.194;516;678;1.251;564;687;1.266;547;719;1.142;490;652
2022;Febrero;13. Puente de Vallecas;17.206;7.636;9.570;343;185;158;1.041;514;527;1.483;658;825;1.706;710;996;1.744;710;1.034;1.864;767;1.097;1.968;890;1.078;2.117;972;1.145;2.572;1.157;1.415;2.368;1.073;1.295
2022;Febrero;14. Moratalaz;4.854;2.028;2.826;72;36;36;258;127;131;416;186;230;405;179;226;400;144;256;461;180;281;548;219;329;642;264;378;870;362;508;782;331;451
2022;Febrero;15. Ciudad Lineal;9.969;4.272;5.697;117;70;47;361;157;204;726;331;395;814;351;463;882;341;541;965;393;572;1.110;486;624;1.459;608;851;1.757;777;980;1.778;758;1.020
2022;Febrero;16. Hortaleza;7.710;3.140;4.570;89;53;36;278;148;130;517;239;278;586;241;345;671;257;414;823;302;521;1.011;369;642;1.153;471;682;1.331;530;801;1.251;530;721
2022;Febrero;17. Villaverde;10.724;4.399;6.325;213;116;97;683;313;370;929;393;536;1.020;369;651;1.086;408;678;1.244;509;735;1.311;518;793;1.388;545;843;1.492;640;852;1.358;588;770
2022;Febrero;18. Villa de Vallecas;6.971;2.774;4.197;150;73;77;425;201;224;574;229;345;714;270;444;829;336;493;867;305;562;936;364;572;795;308;487;872;347;525;809;341;468
2022;Febrero;19. Vicálvaro;4.505;1.861;2.644;107;46;61;266;131;135;390;178;212;417;165;252;434;170;264;444;178;266;603;229;374;639;254;385;683;297;386;522;213;309
2022;Febrero;20. San Blas-Canillejas;8.593;3.608;4.985;139;77;62;417;224;193;617;277;340;696;269;427;751;318;433;766;281;485;974;384;590;1.235;497;738;1.535;647;888;1.463;634;829
2022;Febrero;21. Barajas;1.771;712;1.059;14;9;5;73;46;27;110;47;63;136;46;90;164;56;108;196;67;129;258;94;164;249;118;131;281;106;175;290;123;167
2022;Marzo;Ciudad de Madrid;159.411;68.413;90.998;2.451;1.317;1.134;7.721;3.803;3.918;12.415;5.490;6.925;14.338;5.931;8.407;15.223;6.098;9.125;16.962;6.951;10.011;19.444;8.155;11.289;21.582;9.348;12.234;25.515;10.996;14.519;23.760;10.324;13.436
2022;Marzo;01. Centro;7.178;3.674;3.504;39;19;20;193;101;92;526;259;267;724;347;377;753;371;382;826;441;385;938;466;472;1.035;558;477;1.089;572;517;1.055;540;515
2022;Marzo;02. Arganzuela;6.066;2.649;3.417;36;20;16;212;111;101;491;219;272;554;254;300;605;256;349;640;257;383;741;314;427;760;336;424;1.039;435;604;988;447;541
2022;Marzo;03. Retiro;3.761;1.584;2.177;23;13;10;111;61;50;298;140;158;313;132;181;334;132;202;377;165;212;460;172;288;506;209;297;680;279;401;659;281;378
2022;Marzo;04. Salamanca;4.232;1.741;2.491;26;19;7;102;48;54;329;152;177;337;133;204;379;143;236;387;155;232;500;215;285;563;234;329;826;341;485;783;301;482
2022;Marzo;05. Chamartín;4.249;1.782;2.467;21;12;9;94;48;46;272;119;153;326;133;193;387;153;234;401;167;234;462;200;262;643;259;384;839;346;493;804;345;459
2022;Marzo;06. Tetuán;7.568;3.249;4.319;104;52;52;304;149;155;592;258;334;758;282;476;740;277;463;778;315;463;950;417;533;1.004;436;568;1.203;556;647;1.135;507;628
2022;Marzo;07. Chamberí;4.252;1.774;2.478;31;16;15;130;69;61;332;151;181;404;178;226;410;173;237;439;184;255;449;187;262;592;207;385;721;293;428;744;316;428
2022;Marzo;08. Fuencarral-El Pardo;8.463;3.474;4.989;92;49;43;313;148;165;578;255;323;704;289;415;729;279;450;1.012;390;622;1.146;468;678;1.180;500;680;1.385;584;801;1.324;512;812
2022;Marzo;09. Moncloa-Aravaca;3.854;1.676;2.178;27;16;11;123;66;57;311;138;173;318;142;176;345;136;209;375;142;233;449;199;250;501;215;286;737;333;404;668;289;379
2022;Marzo;10. Latina;12.710;5.570;7.140;209;102;107;638;325;313;968;416;552;1.050;449;601;1.246;512;734;1.413;609;804;1.507;646;861;1.852;834;1.018;2.048;868;1.180;1.779;809;970
2022;Marzo;11. Carabanchel;15.457;6.685;8.772;283;146;137;837;404;433;1.281;575;706;1.381;541;840;1.464;595;869;1.789;739;1.050;2.049;848;1.201;2.063;941;1.122;2.270;1.011;1.259;2.040;885;1.155
2022;Marzo;12. Usera;9.253;3.972;5.281;234;121;113;663;294;369;765;328;437;885;363;522;904;367;537;972;397;575;1.166;508;658;1.254;557;697;1.287;565;722;1.123;472;651
2022;Marzo;13. Puente de Vallecas;17.387;7.771;9.616;366;209;157;1.107;555;552;1.497;661;836;1.765;740;1.025;1.800;750;1.050;1.819;752;1.067;1.967;903;1.064;2.089;981;1.108;2.588;1.142;1.446;2.389;1.078;1.311
2022;Marzo;14. Moratalaz;4.837;2.021;2.816;74;36;38;269;133;136;432;185;247;396;179;217;390;143;247;459;188;271;524;203;321;645;264;381;879;367;512;769;323;446
2022;Marzo;15. Ciudad Lineal;9.871;4.241;5.630;110;64;46;362;162;200;706;311;395;822;350;472;870;341;529;972;419;553;1.080;476;604;1.452;605;847;1.738;762;976;1.759;751;1.008
2022;Marzo;16. Hortaleza;7.700;3.129;4.571;96;61;35;309;160;149;494;227;267;606;253;353;678;247;431;783;267;516;1.005;379;626;1.128;465;663;1.336;534;802;1.265;536;729
2022;Marzo;17. Villaverde;10.772;4.473;6.299;226;130;96;717;343;374;910;387;523;1.036;385;651;1.077;395;682;1.256;519;737;1.314;523;791;1.383;560;823;1.474;620;854;1.379;611;768
2022;Marzo;18. Villa de Vallecas;7.038;2.827;4.211;163;79;84;445;217;228;574;236;338;721;277;444;806;319;487;864;310;554;952;373;579;820;318;502;876;350;526;817;348;469
2022;Marzo;19. Vicálvaro;4.496;1.875;2.621;126;57;69;294;150;144;361;169;192;421;167;254;410;161;249;445;184;261;577;206;371;652;261;391;678;296;382;532;224;308
2022;Marzo;20. San Blas-Canillejas;8.532;3.541;4.991;149;86;63;435;221;214;603;261;342;686;283;403;730;294;436;760;284;476;950;354;596;1.224;496;728;1.540;635;905;1.455;627;828
2022;Marzo;21. Barajas;1.735;705;1.030;16;10;6;63;38;25;95;43;52;131;54;77;166;54;112;195;67;128;258;98;160;236;112;124;282;107;175;293;122;171
