año;mes;fecha;distrito;total;total_hombres;total_mujeres;total_16-19;total_16-19_hombres;total_16-19_mujeres;total_20-24;total_20-24_hombres;total_20-24_mujeres;total_25-29;total_25-29_hombres;total_25-29_mujeres;total_30-34;total_30-34_hombres;total_30-34_mujeres;total_35-39;total_35-39_hombres;total_35-39_mujeres;total_40-44;total_40-44_hombres;total_40-44_mujeres;total_45-49;total_45-49_hombres;total_45-49_mujeres;total_50-54;total_50-54_hombres;total_50-54_mujeres;total_55-59;total_55-59_hombres;total_55-59_mujeres;total_60omas;total_60omas_hombres;total_60omas_mujeres
2019;Noviembre;Noviembre 2019;11. Carabanchel;15.792;6.886;8.906;438;230;208;966;455;511;1.352;579;773;1.455;596;859;1.699;684;1.015;1.901;787;1.114;2.014;882;1.132;2.050;938;1.112;2.134;948;1.186;1.783;787;996
2019;Noviembre;Noviembre 2019;12. Usera;9.245;4.050;5.195;311;172;139;672;317;355;828;380;448;873;347;526;954;379;575;1.007;419;588;1.198;509;689;1.215;554;661;1.194;517;677;993;456;537
2019;Noviembre;Noviembre 2019;13. Puente de Vallecas;17.246;7.752;9.494;557;309;248;1.281;617;664;1.594;702;892;1.615;665;950;1.798;742;1.056;1.884;812;1.072;1.901;899;1.002;2.203;964;1.239;2.452;1.147;1.305;1.961;895;1.066
2019;Noviembre;Noviembre 2019;14. Moratalaz;4.921;2.096;2.825;115;65;50;321;162;159;429;182;247;444;185;259;440;176;264;479;194;285;570;243;327;669;289;380;791;335;456;663;265;398
2019;Noviembre;Noviembre 2019;15. Ciudad Lineal;10.257;4.443;5.814;162;96;66;462;227;235;814;366;448;878;366;512;1.017;397;620;1.049;449;600;1.224;549;675;1.430;593;837;1.732;792;940;1.489;608;881
2019;Noviembre;Noviembre 2019;16. Hortaleza;7.678;3.225;4.453;115;68;47;365;182;183;578;273;305;621;244;377;780;296;484;841;316;525;1.027;419;608;1.053;428;625;1.241;526;715;1.057;473;584
2019;Noviembre;Noviembre 2019;17. Villaverde;10.478;4.443;6.035;351;183;168;731;366;365;949;380;569;963;376;587;1.106;410;696;1.220;477;743;1.240;495;745;1.381;606;775;1.403;615;788;1.134;535;599
2019;Noviembre;Noviembre 2019;18. Villa de Vallecas;7.216;2.947;4.269;273;155;118;510;236;274;665;275;390;704;275;429;850;308;542;986;378;608;884;350;534;801;334;467;843;342;501;700;294;406
2019;Noviembre;Noviembre 2019;19. Vicálvaro;4.431;1.867;2.564;148;77;71;359;173;186;363;153;210;383;163;220;408;163;245;493;185;308;609;236;373;626;257;369;617;273;344;425;187;238
2019;Noviembre;Noviembre 2019;20. San Blas-Canillejas;8.536;3.755;4.781;188;92;96;539;276;263;659;285;374;754;317;437;757;305;452;865;364;501;982;401;581;1.213;549;664;1.414;661;753;1.165;505;660
2019;Noviembre;Noviembre 2019;21. Barajas;1.838;765;1.073;29;18;11;85;36;49;125;53;72;160;57;103;176;75;101;228;85;143;253;104;149;230;104;126;296;128;168;256;105;151
2019;Diciembre;Diciembre 2019;Ciudad de Madrid;160.955;71.293;89.662;2.995;1.635;1.360;8.364;4.106;4.258;13.530;6.102;7.428;14.902;6.247;8.655;16.594;6.924;9.670;18.295;7.792;10.503;19.913;8.809;11.104;21.777;9.735;12.042;24.201;10.944;13.257;20.384;8.999;11.385
2019;Diciembre;Diciembre 2019;01. Centro;7.424;3.872;3.552;49;33;16;230;120;110;641;314;327;842;405;437;876;448;428;891;458;433;973;511;462;977;546;431;1.054;558;496;891;479;412
2019;Diciembre;Diciembre 2019;02. Arganzuela;6.580;2.967;3.613;75;37;38;272;135;137;517;243;274;651;291;360;728;315;413;734;329;405;794;359;435;836;350;486;1.058;487;571;915;421;494
2019;Diciembre;Diciembre 2019;03. Retiro;4.006;1.755;2.251;35;21;14;132;58;74;332;162;170;368;154;214;384;162;222;446;186;260;477;202;275;545;241;304;674;301;373;613;268;345
2019;Diciembre;Diciembre 2019;04. Salamanca;4.641;1.924;2.717;42;24;18;173;84;89;390;164;226;464;194;270;453;188;265;446;178;268;536;222;314;629;260;369;796;327;469;712;283;429
2019;Diciembre;Diciembre 2019;05. Chamartín;4.419;1.862;2.557;27;19;8;114;53;61;312;128;184;395;161;234;429;169;260;452;177;275;521;216;305;652;272;380;839;372;467;678;295;383
2019;Diciembre;Diciembre 2019;06. Tetuán;7.963;3.515;4.448;119;51;68;380;189;191;698;285;413;784;334;450;802;323;479;911;407;504;969;441;528;1.118;512;606;1.173;516;657;1.009;457;552
2019;Diciembre;Diciembre 2019;07. Chamberí;4.643;1.967;2.676;29;13;16;165;79;86;461;212;249;487;204;283;521;212;309;492;195;297;536;233;303;605;250;355;739;339;400;608;230;378
2019;Diciembre;Diciembre 2019;08. Fuencarral-El Pardo;8.691;3.701;4.990;100;61;39;380;175;205;651;309;342;743;299;444;932;386;546;1.113;448;665;1.167;493;674;1.149;493;656;1.331;581;750;1.125;456;669
2019;Diciembre;Diciembre 2019;09. Moncloa-Aravaca;4.054;1.826;2.228;42;21;21;153;71;82;349;153;196;325;137;188;366;149;217;460;201;259;477;240;237;616;269;347;692;327;365;574;258;316
2019;Diciembre;Diciembre 2019;10. Latina;12.675;5.773;6.902;241;141;100;688;353;335;1.091;517;574;1.160;526;634;1.312;576;736;1.440;644;796;1.568;706;862;1.786;830;956;1.790;796;994;1.599;684;915
2019;Diciembre;Diciembre 2019;11. Carabanchel;15.470;6.932;8.538;351;189;162;905;421;484;1.316;602;714;1.384;579;805;1.677;709;968;1.878;804;1.074;2.038;922;1.116;2.049;971;1.078;2.091;923;1.168;1.781;812;969
2019;Diciembre;Diciembre 2019;12. Usera;9.095;4.072;5.023;260;149;111;629;298;331;821;376;445;859;359;500;952;388;564;1.000;425;575;1.166;519;647;1.220;574;646;1.188;527;661;1.000;457;543
2019;Diciembre;Diciembre 2019;13. Puente de Vallecas;16.851;7.666;9.185;444;236;208;1.131;547;584;1.536;694;842;1.574;637;937;1.778;754;1.024;1.895;838;1.057;1.896;905;991;2.188;994;1.194;2.437;1.155;1.282;1.972;906;1.066
2019;Diciembre;Diciembre 2019;14. Moratalaz;4.839;2.104;2.735;105;57;48;287;147;140;402;185;217;444;195;249;432;184;248;489;195;294;567;247;320;672;289;383;787;339;448;654;266;388
2019;Diciembre;Diciembre 2019;15. Ciudad Lineal;10.173;4.493;5.680;138;84;54;432;224;208;779;365;414;882;374;508;1.009;410;599;1.051;456;595;1.244;564;680;1.418;599;819;1.725;797;928;1.495;620;875
2019;Diciembre;Diciembre 2019;16. Hortaleza;7.653;3.232;4.421;87;50;37;316;172;144;576;262;314;651;252;399;774;301;473;853;335;518;1.036;423;613;1.049;418;631;1.239;535;704;1.072;484;588
2019;Diciembre;Diciembre 2019;17. Villaverde;10.295;4.466;5.829;303;161;142;661;333;328;909;378;531;941;368;573;1.073;416;657;1.231;511;720;1.243;513;730;1.407;629;778;1.399;629;770;1.128;528;600
2019;Diciembre;Diciembre 2019;18. Villa de Vallecas;6.993;2.871;4.122;224;125;99;455;209;246;639;267;372;689;268;421;806;300;506;960;371;589;869;347;522;799;334;465;850;353;497;702;297;405
2019;Diciembre;Diciembre 2019;19. Vicálvaro;4.352;1.842;2.510;126;63;63;326;166;160;377;160;217;376;154;222;389;162;227;488;191;297;605;239;366;621;251;370;611;265;346;433;191;242
2019;Diciembre;Diciembre 2019;20. San Blas-Canillejas;8.334;3.687;4.647;175;82;93;469;245;224;613;268;345;723;302;421;730;299;431;841;359;482;976;403;573;1.223;549;674;1.426;680;746;1.158;500;658
2019;Diciembre;Diciembre 2019;21. Barajas;1.804;766;1.038;23;18;5;66;27;39;120;58;62;160;54;106;171;73;98;224;84;140;255;104;151;218;104;114;302;137;165;265;107;158
2020;Enero;Enero 2020;Ciudad de Madrid;166.337;73.570;92.767;2.976;1.626;1.350;8.884;4.342;4.542;14.672;6.614;8.058;15.653;6.613;9.040;17.081;7.161;9.920;18.918;8.058;10.860;20.441;8.974;11.467;22.369;9.951;12.418;24.681;11.125;13.556;20.662;9.106;11.556
2020;Enero;Enero 2020;01. Centro;7.631;3.982;3.649;49;28;21;221;114;107;651;316;335;857;420;437;907;480;427;949;493;456;1.002;519;483;1.003;569;434;1.069;555;514;923;488;435
2020;Enero;Enero 2020;02. Arganzuela;6.825;3.046;3.779;75;42;33;291;148;143;573;266;307;674;305;369;760;319;441;808;357;451;781;357;424;871;358;513;1.074;476;598;918;418;500
2020;Enero;Enero 2020;03. Retiro;4.118;1.822;2.296;38;24;14;136;60;76;383;195;188;387;161;226;414;185;229;444;189;255;484;209;275;563;251;312;668;299;369;601;249;352
2020;Enero;Enero 2020;04. Salamanca;4.717;1.944;2.773;35;22;13;167;77;90;447;199;248;452;175;277;456;181;275;467;196;271;529;224;305;640;255;385;794;325;469;730;290;440
2020;Enero;Enero 2020;05. Chamartín;4.508;1.904;2.604;32;21;11;109;47;62;329;142;187;389;169;220;433;168;265;478;186;292;552;228;324;663;276;387;834;364;470;689;303;386
2020;Enero;Enero 2020;06. Tetuán;8.144;3.608;4.536;113;50;63;417;210;207;740;317;423;793;338;455;856;356;500;912;400;512;990;439;551;1.125;515;610;1.178;515;663;1.020;468;552
2020;Enero;Enero 2020;07. Chamberí;4.798;2.041;2.757;29;16;13;185;79;106;537;235;302;518;219;299;516;224;292;485;199;286;546;228;318;627;269;358;749;340;409;606;232;374
2020;Enero;Enero 2020;08. Fuencarral-El Pardo;8.898;3.785;5.113;85;49;36;395;188;207;694;330;364;766;313;453;911;377;534;1.162;470;692;1.191;506;685;1.178;502;676;1.365;585;780;1.151;465;686
2020;Enero;Enero 2020;09. Moncloa-Aravaca;4.145;1.849;2.296;47;27;20;169;82;87;363;160;203;347;148;199;379;159;220;472;194;278;473;224;249;625;274;351;684;322;362;586;259;327
2020;Enero;Enero 2020;10. Latina;13.211;5.979;7.232;226;121;105;742;378;364;1.188;559;629;1.208;528;680;1.392;625;767;1.492;663;829;1.648;731;917;1.858;858;1.000;1.849;832;1.017;1.608;684;924
2020;Enero;Enero 2020;11. Carabanchel;15.984;7.117;8.867;336;172;164;981;469;512;1.410;627;783;1.514;651;863;1.688;694;994;1.932;822;1.110;2.095;943;1.152;2.110;982;1.128;2.126;945;1.181;1.792;812;980
2020;Enero;Enero 2020;12. Usera;9.461;4.196;5.265;272;154;118;688;330;358;884;388;496;902;372;530;990;393;597;1.041;452;589;1.226;543;683;1.243;580;663;1.216;528;688;999;456;543
2020;Enero;Enero 2020;13. Puente de Vallecas;17.537;7.983;9.554;458;246;212;1.186;565;621;1.676;751;925;1.700;729;971;1.849;776;1.073;1.954;861;1.093;1.965;936;1.029;2.268;1.025;1.243;2.479;1.160;1.319;2.002;934;1.068
2020;Enero;Enero 2020;14. Moratalaz;4.981;2.149;2.832;99;55;44;301;148;153;427;194;233;436;180;256;446;188;258;493;211;282;584;261;323;694;294;400;817;346;471;684;272;412
2020;Enero;Enero 2020;15. Ciudad Lineal;10.512;4.599;5.913;141;83;58;436;216;220;842;377;465;960;388;572;1.025;415;610;1.066;462;604;1.262;558;704;1.484;637;847;1.782;833;949;1.514;630;884
2020;Enero;Enero 2020;16. Hortaleza;7.834;3.314;4.520;96;58;38;341;179;162;587;276;311;681;269;412;803;309;494;877;344;533;1.038;421;617;1.041;417;624;1.289;559;730;1.081;482;599
2020;Enero;Enero 2020;17. Villaverde;10.703;4.664;6.039;294;160;134;729;371;358;1.033;449;584;989;389;600;1.069;432;637;1.284;525;759;1.299;535;764;1.433;624;809;1.421;639;782;1.152;540;612
2020;Enero;Enero 2020;18. Villa de Vallecas;7.331;3.058;4.273;220;121;99;503;242;261;680;286;394;743;306;437;829;316;513;1.016;400;616;928;367;561;815;341;474;880;374;506;717;305;412
2020;Enero;Enero 2020;19. Vicálvaro;4.466;1.885;2.581;127;65;62;330;166;164;403;172;231;406;163;243;398;163;235;513;185;328;586;239;347;648;267;381;612;271;341;443;194;249
2020;Enero;Enero 2020;20. San Blas-Canillejas;8.683;3.854;4.829;182;95;87;491;247;244;684;303;381;772;324;448;778;327;451;855;366;489;1.002;403;599;1.259;555;704;1.477;715;762;1.183;519;664
2020;Enero;Enero 2020;21. Barajas;1.850;791;1.059;22;17;5;66;26;40;141;72;69;159;66;93;182;74;108;218;83;135;260;103;157;221;102;119;318;142;176;263;106;157
2020;Febrero;Febrero 2020;Ciudad de Madrid;167.188;74.042;93.146;3.182;1.726;1.456;9.345;4.632;4.713;14.675;6.716;7.959;15.720;6.654;9.066;17.224;7.218;10.006;18.682;7.928;10.754;20.533;9.023;11.510;22.282;9.882;12.400;24.700;11.098;13.602;20.845;9.165;11.680
2020;Febrero;Febrero 2020;01. Centro;7.595;3.974;3.621;60;32;28;216;105;111;636;317;319;858;421;437;896;465;431;922;481;441;1.017;532;485;964;537;427;1.111;596;515;915;488;427
2020;Febrero;Febrero 2020;02. Arganzuela;6.802;3.076;3.726;71;40;31;295;162;133;586;292;294;677;304;373;757;320;437;776;337;439;774;355;419;882;366;516;1.063;473;590;921;427;494
2020;Febrero;Febrero 2020;03. Retiro;4.097;1.787;2.310;36;19;17;126;55;71;366;177;189;394;163;231;425;192;233;470;203;267;479;208;271;547;238;309;660;287;373;594;245;349
2020;Febrero;Febrero 2020;04. Salamanca;4.717;1.961;2.756;35;21;14;189;100;89;435;187;248;464;197;267;451;180;271;464;196;268;516;206;310;626;249;377;799;331;468;738;294;444
2020;Febrero;Febrero 2020;05. Chamartín;4.577;1.948;2.629;28;17;11;128;55;73;330;156;174;405;171;234;437;165;272;469;188;281;554;222;332;686;296;390;838;369;469;702;309;393
2020;Febrero;Febrero 2020;06. Tetuán;8.193;3.623;4.570;132;62;70;422;208;214;745;335;410;790;324;466;847;340;507;897;390;507;1.016;453;563;1.141;531;610;1.185;516;669;1.018;464;554
2020;Febrero;Febrero 2020;07. Chamberí;4.832;2.077;2.755;33;16;17;193;83;110;517;241;276;507;218;289;508;225;283;507;203;304;550;242;308;640;263;377;755;342;413;622;244;378
2020;Febrero;Febrero 2020;08. Fuencarral-El Pardo;8.951;3.827;5.124;112;69;43;442;216;226;690;324;366;755;319;436;938;385;553;1.139;455;684;1.198;504;694;1.159;509;650;1.353;576;777;1.165;470;695
2020;Febrero;Febrero 2020;09. Moncloa-Aravaca;4.191;1.841;2.350;53;34;19;193;93;100;372;146;226;368;162;206;382;154;228;456;190;266;470;220;250;623;275;348;689;316;373;585;251;334
2020;Febrero;Febrero 2020;10. Latina;13.138;5.923;7.215;213;106;107;793;405;388;1.153;538;615;1.206;534;672;1.378;613;765;1.447;635;812;1.631;725;906;1.864;855;1.009;1.838;825;1.013;1.615;687;928
2020;Febrero;Febrero 2020;11. Carabanchel;16.114;7.166;8.948;369;189;180;1.045;523;522;1.418;653;765;1.509;650;859;1.716;708;1.008;1.929;800;1.129;2.085;925;1.160;2.087;953;1.134;2.129;948;1.181;1.827;817;1.010
2020;Febrero;Febrero 2020;12. Usera;9.529;4.205;5.324;283;151;132;704;338;366;854;394;460;932;372;560;990;404;586;1.054;465;589;1.260;546;714;1.239;565;674;1.205;519;686;1.008;451;557
2020;Febrero;Febrero 2020;13. Puente de Vallecas;17.806;8.175;9.631;479;268;211;1.242;612;630;1.703;751;952;1.751;744;1.007;1.898;812;1.086;1.941;861;1.080;2.012;971;1.041;2.253;1.027;1.226;2.492;1.173;1.319;2.035;956;1.079
2020;Febrero;Febrero 2020;14. Moratalaz;5.018;2.181;2.837;111;53;58;320;158;162;442;194;248;443;192;251;457;205;252;491;214;277;577;252;325;685;296;389;802;340;462;690;277;413
2020;Febrero;Febrero 2020;15. Ciudad Lineal;10.467;4.607;5.860;151;89;62;459;237;222;850;408;442;945;388;557;1.017;414;603;1.045;450;595;1.247;553;694;1.459;622;837;1.768;808;960;1.526;638;888
2020;Febrero;Febrero 2020;16. Hortaleza;7.856;3.337;4.519;108;65;43;373;197;176;586;281;305;671;269;402;776;298;478;875;336;539;1.060;432;628;1.055;425;630;1.279;548;731;1.073;486;587
2020;Febrero;Febrero 2020;17. Villaverde;10.808;4.706;6.102;318;173;145;740;364;376;1.049;457;592;989;386;603;1.096;438;658;1.261;525;736;1.306;562;744;1.434;619;815;1.445;645;800;1.170;537;633
2020;Febrero;Febrero 2020;18. Villa de Vallecas;7.306;3.016;4.290;235;127;108;524;250;274;688;285;403;728;296;432;844;309;535;975;378;597;906;357;549;798;335;463;871;375;496;737;304;433
2020;Febrero;Febrero 2020;19. Vicálvaro;4.550;1.915;2.635;137;68;69;337;167;170;424;190;234;411;165;246;407;167;240;517;187;330;604;240;364;637;257;380;620;277;343;456;197;259
2020;Febrero;Febrero 2020;20. San Blas-Canillejas;8.747;3.894;4.853;190;105;85;512;265;247;686;316;370;770;329;441;802;339;463;839;357;482;1.001;407;594;1.271;561;710;1.490;699;791;1.186;516;670
2020;Febrero;Febrero 2020;21. Barajas;1.894;803;1.091;28;22;6;92;39;53;145;74;71;147;50;97;202;85;117;208;77;131;270;111;159;232;103;129;308;135;173;262;107;155
2020;Marzo;Marzo 2020;Ciudad de Madrid;172.670;77.020;95.650;3.153;1.701;1.452;9.510;4.665;4.845;15.729;7.258;8.471;16.713;7.181;9.532;18.140;7.659;10.481;19.477;8.390;11.087;21.081;9.397;11.684;22.737;10.193;12.544;24.989;11.233;13.756;21.141;9.343;11.798
2020;Marzo;Marzo 2020;01. Centro;8.158;4.291;3.867;60;35;25;220;104;116;729;368;361;924;453;471;1.011;529;482;1.019;532;487;1.092;577;515;1.037;598;439;1.122;592;530;944;503;441
2020;Marzo;Marzo 2020;02. Arganzuela;7.028;3.171;3.857;74;41;33;308;160;148;632;307;325;728;316;412;806;355;451;811;347;464;809;366;443;870;374;496;1.062;473;589;928;432;496
2020;Marzo;Marzo 2020;03. Retiro;4.199;1.832;2.367;31;15;16;124;52;72;386;188;198;409;167;242;440;205;235;484;213;271;487;209;278;585;257;328;648;283;365;605;243;362
2020;Marzo;Marzo 2020;04. Salamanca;4.901;2.055;2.846;38;24;14;191;98;93;452;189;263;497;215;282;497;208;289;480;210;270;542;228;314;646;261;385;808;328;480;750;294;456
2020;Marzo;Marzo 2020;05. Chamartín;4.713;2.027;2.686;27;15;12;130;58;72;357;167;190;430;183;247;474;194;280;482;201;281;566;224;342;685;294;391;858;374;484;704;317;387
2020;Marzo;Marzo 2020;06. Tetuán;8.519;3.798;4.721;130;64;66;461;222;239;821;374;447;857;357;500;902;368;534;921;401;520;1.026;468;558;1.153;539;614;1.211;531;680;1.037;474;563
2020;Marzo;Marzo 2020;07. Chamberí;4.960;2.137;2.823;36;18;18;197;82;115;540;247;293;555;244;311;545;243;302;523;215;308;547;247;300;638;265;373;756;335;421;623;241;382
2020;Marzo;Marzo 2020;08. Fuencarral-El Pardo;9.075;3.890;5.185;104;65;39;412;191;221;746;344;402;788;345;443;941;380;561;1.153;460;693;1.223;522;701;1.171;514;657;1.361;592;769;1.176;477;699
2020;Marzo;Marzo 2020;09. Moncloa-Aravaca;4.265;1.898;2.367;48;30;18;222;110;112;391;168;223;360;170;190;380;150;230;473;201;272;471;210;261;638;283;355;692;325;367;590;251;339
2020;Marzo;Marzo 2020;10. Latina;13.557;6.113;7.444;214;110;104;817;418;399;1.216;577;639;1.290;572;718;1.441;615;826;1.498;669;829;1.662;740;922;1.912;872;1.040;1.892;846;1.046;1.615;694;921
2020;Marzo;Marzo 2020;11. Carabanchel;16.653;7.494;9.159;384;194;190;1.037;509;528;1.542;741;801;1.591;685;906;1.794;737;1.057;2.019;850;1.169;2.134;975;1.159;2.147;998;1.149;2.159;980;1.179;1.846;825;1.021
2020;Marzo;Marzo 2020;12. Usera;9.973;4.504;5.469;275;147;128;741;356;385;897;418;479;1.017;418;599;1.086;455;631;1.139;523;616;1.324;592;732;1.262;594;668;1.215;539;676;1.017;462;555
2020;Marzo;Marzo 2020;13. Puente de Vallecas;18.279;8.464;9.815;469;251;218;1.271;625;646;1.818;822;996;1.863;816;1.047;1.956;857;1.099;1.999;895;1.104;2.055;1.005;1.050;2.257;1.033;1.224;2.520;1.172;1.348;2.071;988;1.083
2020;Marzo;Marzo 2020;14. Moratalaz;5.151;2.239;2.912;115;55;60;318;156;162;461;200;261;467;196;271;469;210;259;512;223;289;582;254;328;692;298;394;824;354;470;711;293;418
2020;Marzo;Marzo 2020;15. Ciudad Lineal;10.725;4.740;5.985;159;91;68;468;238;230;910;416;494;983;416;567;1.047;415;632;1.091;484;607;1.260;579;681;1.491;642;849;1.790;824;966;1.526;635;891
2020;Marzo;Marzo 2020;16. Hortaleza;8.136;3.436;4.700;111;64;47;361;191;170;651;315;336;714;291;423;829;320;509;911;338;573;1.074;434;640;1.087;446;641;1.298;547;751;1.100;490;610
2020;Marzo;Marzo 2020;17. Villaverde;11.202;4.909;6.293;303;165;138;794;383;411;1.103;492;611;1.059;428;631;1.194;485;709;1.281;534;747;1.324;573;751;1.461;634;827;1.481;658;823;1.202;557;645
2020;Marzo;Marzo 2020;18. Villa de Vallecas;7.551;3.144;4.407;240;131;109;506;236;270;730;302;428;787;321;466;877;325;552;1.022;408;614;949;380;569;830;351;479;851;364;487;759;326;433
2020;Marzo;Marzo 2020;19. Vicálvaro;4.633;1.992;2.641;129;69;60;328;161;167;437;197;240;419;170;249;420;177;243;531;201;330;617;255;362;647;270;377;647;295;352;458;197;261
2020;Marzo;Marzo 2020;20. San Blas-Canillejas;9.030;4.033;4.997;185;100;85;511;273;238;757;352;405;806;344;462;834;349;485;899;390;509;1.053;441;612;1.292;569;723;1.482;683;799;1.211;532;679
2020;Marzo;Marzo 2020;21. Barajas;1.962;853;1.109;21;17;4;93;42;51;153;74;79;169;74;95;197;82;115;229;95;134;284;118;166;236;101;135;312;138;174;268;112;156
2020;Abril;Abril 2020;Ciudad de Madrid;193.307;87.962;105.345;3.209;1.723;1.486;11.401;5.538;5.863;19.319;8.933;10.386;19.930;8.763;11.167;21.170;9.250;11.920;22.344;9.995;12.349;23.449;10.794;12.655;24.486;11.232;13.254;26.187;11.965;14.222;21.812;9.769;12.043
2020;Abril;Abril 2020;01. Centro;9.544;5.055;4.489;58;35;23;302;149;153;1.003;498;505;1.190;589;601;1.256;666;590;1.212;636;576;1.228;664;564;1.156;663;493;1.169;634;535;970;521;449
2020;Abril;Abril 2020;02. Arganzuela;8.212;3.766;4.446;76;42;34;390;196;194;859;400;459;943;440;503;993;448;545;978;433;545;926;434;492;965;420;545;1.109;493;616;973;460;513
2020;Abril;Abril 2020;03. Retiro;4.670;2.080;2.590;33;17;16;151;65;86;479;244;235;497;217;280;501;229;272;547;248;299;539;234;305;625;280;345;692;300;392;606;246;360
2020;Abril;Abril 2020;04. Salamanca;5.424;2.288;3.136;39;23;16;233;117;116;567;244;323;605;251;354;564;243;321;559;251;308;590;251;339;689;279;410;811;328;483;767;301;466
2020;Abril;Abril 2020;05. Chamartín;5.240;2.293;2.947;27;15;12;162;76;86;462;200;262;517;227;290;536;218;318;542;245;297;615;252;363;726;320;406;917;406;511;736;334;402
2020;Abril;Abril 2020;06. Tetuán;9.456;4.258;5.198;130;63;67;522;245;277;992;457;535;1.043;438;605;1.050;435;615;1.015;458;557;1.151;535;616;1.235;585;650;1.259;565;694;1.059;477;582
2020;Abril;Abril 2020;07. Chamberí;5.541;2.402;3.139;37;18;19;251;105;146;655;289;366;661;299;362;627;278;349;608;261;347;594;261;333;662;277;385;813;368;445;633;246;387
2020;Abril;Abril 2020;08. Fuencarral-El Pardo;9.965;4.326;5.639;105;65;40;495;229;266;876;403;473;930;409;521;1.091;445;646;1.298;540;758;1.347;591;756;1.239;548;691;1.380;600;780;1.204;496;708
2020;Abril;Abril 2020;09. Moncloa-Aravaca;4.716;2.115;2.601;54;31;23;258;123;135;484;199;285;438;199;239;456;187;269;519;224;295;508;237;271;669;298;371;720;347;373;610;270;340
2020;Abril;Abril 2020;10. Latina;15.265;7.080;8.185;225;119;106;972;492;480;1.472;723;749;1.567;715;852;1.705;761;944;1.727;790;937;1.860;858;1.002;2.059;975;1.084;2.001;907;1.094;1.677;740;937
2020;Abril;Abril 2020;11. Carabanchel;18.745;8.671;10.074;393;197;196;1.273;614;659;1.877;909;968;1.883;846;1.037;2.098;899;1.199;2.323;1.039;1.284;2.387;1.123;1.264;2.327;1.110;1.217;2.288;1.058;1.230;1.896;876;1.020
2020;Abril;Abril 2020;12. Usera;11.297;5.254;6.043;268;142;126;898;438;460;1.136;540;596;1.186;499;687;1.247;545;702;1.315;625;690;1.494;706;788;1.388;682;706;1.304;597;707;1.061;480;581
