año,mes,distrito,total,hombres_total,mujeres_total,no_estudios_total,no_estudios_hombres,no_estudios_mujeres,estudios_primarios_incompletos_total,estudios_primarios_incompletos_hombres,estudios_primarios_incompletos_mujeres,estudios_primarios_total,estudios_primarios_hombres,estudios_primarios_mujeres,programa_fp_total,programa_fp_hombres,programa_fp_mujeres,educacion_general_total,educacion_general_hombres,educacion_general_mujeres,estudios_tecnico_profesionales_superiores_total,estudios_tecnico_profesionales_superiores_hombres,estudios_tecnico_profesionales_superiores_mujeres,estudios_universitarios_ciclo1_total,estudios_universitarios_ciclo1_hombres,estudios_universitarios_ciclo1_mujeres,estudios_universitarios_ciclo2y3_total,estudios_universitarios_ciclo2y3_hombres,estudios_universitarios_ciclo2y3_mujeres,otros_total,otros_hombres,otros_mujeres,otro_fp_total,otro_fp_hombres,otro_fp_mujeres,fecha
2016,Octubre,MORATALAZ,5928,2661,3267,156,69,87,305,141,164,1366,673,693,368,156,212,2456,1149,1307,360,153,207,270,92,178,638,224,414,9,4,5,0,0,0,Octubre 2016
2016,Octubre,CIUDAD LINEAL,12715,5718,6997,84,33,51,300,140,160,3099,1493,1606,693,278,415,5345,2491,2854,747,339,408,639,248,391,1784,692,1092,24,4,20,0,0,0,Octubre 2016
2016,Octubre,HORTALEZA,9022,3983,5039,48,22,26,428,219,209,1663,826,837,534,187,347,3567,1652,1915,599,240,359,542,205,337,1624,629,995,17,3,14,0,0,0,Octubre 2016
2016,Octubre,VILLAVERDE,12515,5898,6617,117,53,64,998,542,456,2506,1251,1255,766,300,466,6840,3304,3536,524,207,317,282,83,199,474,157,317,8,1,7,0,0,0,Octubre 2016
2016,Octubre,VILLA DE VALLECAS,7882,3412,4470,123,55,68,1238,615,623,1380,676,704,501,153,348,3444,1503,1941,441,179,262,233,60,173,514,169,345,8,2,6,0,0,0,Octubre 2016
2016,Octubre,VICÁLVARO,5087,2256,2831,193,94,99,401,213,188,1282,635,647,333,104,229,2052,955,1097,300,114,186,166,44,122,356,95,261,4,2,2,0,0,0,Octubre 2016
2016,Octubre,SAN BLAS-CANILLEJAS,10403,4780,5623,107,51,56,373,167,206,2143,1109,1034,699,264,435,5077,2431,2646,661,264,397,399,133,266,932,359,573,12,2,10,0,0,0,Octubre 2016
2016,Octubre,BARAJAS,2143,976,1167,28,12,16,91,42,49,270,120,150,117,54,63,986,473,513,162,76,86,121,48,73,366,150,216,2,1,1,0,0,0,Octubre 2016
2016,Noviembre,MADRID,193547,88916,104631,3590,1713,1877,14321,7117,7204,37571,18717,18854,11499,4592,6907,82251,39438,42813,10336,4461,5875,7706,2664,5042,25910,10115,15795,363,99,264,0,0,0,Noviembre 2016
2016,Noviembre,CENTRO,8883,4702,4181,128,72,56,562,332,230,1974,1152,822,395,196,199,3089,1790,1299,440,221,219,359,133,226,1908,798,1110,28,8,20,0,0,0,Noviembre 2016
2016,Noviembre,ARGANZUELA,8065,3601,4464,55,29,26,282,150,132,1456,743,713,466,189,277,2963,1384,1579,499,227,272,504,196,308,1810,679,1131,30,4,26,0,0,0,Noviembre 2016
2016,Noviembre,RETIRO,4762,2115,2647,53,24,29,322,149,173,664,328,336,201,77,124,1512,706,806,296,140,156,330,139,191,1363,550,813,21,2,19,0,0,0,Noviembre 2016
2016,Noviembre,SALAMANCA,5586,2417,3169,15,6,9,137,63,74,1632,744,888,188,66,122,1399,643,756,280,135,145,293,110,183,1618,642,976,24,8,16,0,0,0,Noviembre 2016
2016,Noviembre,CHAMARTÍN,5389,2360,3029,24,9,15,129,71,58,1156,535,621,184,66,118,1520,681,839,287,124,163,341,121,220,1731,747,984,17,6,11,0,0,0,Noviembre 2016
2016,Noviembre,TETUÁN,9746,4487,5259,51,24,27,1242,609,633,1570,754,816,513,219,294,4103,1972,2131,451,194,257,375,138,237,1430,576,854,11,1,10,0,0,0,Noviembre 2016
2016,Noviembre,CHAMBERÍ,5581,2437,3144,51,17,34,182,87,95,783,383,400,206,78,128,1812,862,950,289,127,162,335,121,214,1894,754,1140,29,8,21,0,0,0,Noviembre 2016
2016,Noviembre,FUENCARRAL - EL PARDO,10416,4490,5926,31,13,18,481,210,271,1829,884,945,606,225,381,4002,1803,2199,666,286,380,597,200,397,2177,859,1318,27,10,17,0,0,0,Noviembre 2016
2016,Noviembre,MONCLOA - ARAVACA,4699,2141,2558,27,12,15,222,123,99,502,255,247,220,87,133,1860,898,962,248,105,143,269,95,174,1324,558,766,27,8,19,0,0,0,Noviembre 2016
2016,Noviembre,LATINA,15776,7447,8329,197,101,96,1694,849,845,2183,1106,1077,1281,555,726,7160,3573,3587,1019,455,564,647,209,438,1565,587,978,30,12,18,0,0,0,Noviembre 2016
2016,Noviembre,CARABANCHEL,18454,8531,9923,165,80,85,1502,723,779,5017,2481,2536,1185,478,707,7904,3777,4127,906,386,520,569,174,395,1190,429,761,16,3,13,0,0,0,Noviembre 2016
2016,Noviembre,USERA,10744,5007,5737,97,49,48,976,450,526,2095,1046,1049,765,317,448,5641,2715,2926,442,160,282,204,67,137,514,199,315,10,4,6,0,0,0,Noviembre 2016
2016,Noviembre,PUENTE DE VALLECAS,20650,9856,10794,1821,885,936,2520,1261,1259,3047,1522,1525,1362,593,769,9964,4835,5129,796,349,447,329,112,217,800,296,504,11,3,8,0,0,0,Noviembre 2016
2016,Noviembre,MORATALAZ,5794,2609,3185,169,75,94,307,147,160,1337,658,679,362,145,217,2396,1138,1258,344,147,197,260,79,181,610,216,394,9,4,5,0,0,0,Noviembre 2016
2016,Noviembre,CIUDAD LINEAL,12511,5642,6869,83,30,53,304,140,164,3056,1485,1571,670,266,404,5253,2469,2784,733,333,400,611,231,380,1779,684,1095,22,4,18,0,0,0,Noviembre 2016
2016,Noviembre,HORTALEZA,8918,3916,5002,58,26,32,417,205,212,1649,810,839,516,176,340,3524,1636,1888,594,243,351,539,203,336,1607,614,993,14,3,11,0,0,0,Noviembre 2016
2016,Noviembre,VILLAVERDE,12325,5803,6522,117,49,68,953,515,438,2544,1283,1261,769,300,469,6687,3225,3462,510,201,309,267,74,193,469,154,315,9,2,7,0,0,0,Noviembre 2016
2016,Noviembre,VILLA DE VALLECAS,7788,3409,4379,122,55,67,1240,629,611,1374,674,700,483,149,334,3416,1498,1918,423,177,246,228,62,166,492,163,329,10,2,8,0,0,0,Noviembre 2016
2016,Noviembre,VICÁLVARO,5050,2218,2832,199,98,101,406,201,205,1280,618,662,330,104,226,2024,946,1078,295,111,184,159,38,121,354,100,254,3,2,1,0,0,0,Noviembre 2016
2016,Noviembre,SAN BLAS-CANILLEJAS,10270,4756,5514,101,47,54,358,166,192,2140,1120,1020,677,253,424,5038,2423,2615,657,263,394,376,120,256,910,360,550,13,4,9,0,0,0,Noviembre 2016
2016,Noviembre,BARAJAS,2140,972,1168,26,12,14,85,37,48,283,136,147,120,53,67,984,464,520,161,77,84,114,42,72,365,150,215,2,1,1,0,0,0,Noviembre 2016
2016,Diciembre,MADRID,188838,87551,101287,3442,1658,1784,13870,7030,6840,36735,18453,18282,11072,4533,6539,80064,38659,41405,10087,4400,5687,7591,2677,4914,25627,10042,15585,350,99,251,0,0,0,Diciembre 2016
2016,Diciembre,CENTRO,8725,4588,4137,123,65,58,541,319,222,1942,1109,833,370,194,176,3063,1772,1291,421,211,210,350,135,215,1888,776,1112,27,7,20,0,0,0,Diciembre 2016
2016,Diciembre,ARGANZUELA,7881,3546,4335,50,30,20,289,156,133,1412,725,687,442,180,262,2883,1371,1512,491,216,275,498,185,313,1781,676,1105,35,7,28,0,0,0,Diciembre 2016
2016,Diciembre,RETIRO,4703,2101,2602,57,32,25,315,150,165,648,322,326,184,71,113,1479,684,795,286,147,139,327,142,185,1387,550,837,20,3,17,0,0,0,Diciembre 2016
2016,Diciembre,SALAMANCA,5481,2345,3136,16,7,9,118,52,66,1551,702,849,197,72,125,1397,648,749,291,138,153,301,117,184,1585,603,982,25,6,19,0,0,0,Diciembre 2016
2016,Diciembre,CHAMARTÍN,5352,2362,2990,17,8,9,130,74,56,1129,533,596,183,68,115,1517,678,839,277,117,160,347,132,215,1738,747,991,14,5,9,0,0,0,Diciembre 2016
2016,Diciembre,TETUÁN,9471,4411,5060,46,20,26,1198,600,598,1531,738,793,499,218,281,3964,1929,2035,439,199,240,376,141,235,1411,564,847,7,2,5,0,0,0,Diciembre 2016
2016,Diciembre,CHAMBERÍ,5466,2417,3049,53,18,35,179,86,93,758,379,379,203,71,132,1792,877,915,280,120,160,333,125,208,1845,735,1110,23,6,17,0,0,0,Diciembre 2016
2016,Diciembre,FUENCARRAL - EL PARDO,10155,4417,5738,29,10,19,467,220,247,1785,872,913,574,229,345,3894,1745,2149,656,282,374,577,193,384,2141,856,1285,32,10,22,0,0,0,Diciembre 2016
2016,Diciembre,MONCLOA - ARAVACA,4594,2103,2491,28,12,16,227,128,99,473,234,239,216,94,122,1822,870,952,229,96,133,273,96,177,1300,564,736,26,9,17,0,0,0,Diciembre 2016
2016,Diciembre,LATINA,15298,7271,8027,178,89,89,1642,835,807,2181,1125,1056,1243,545,698,6891,3440,3451,969,435,534,638,209,429,1530,582,948,26,11,15,0,0,0,Diciembre 2016
2016,Diciembre,CARABANCHEL,17829,8345,9484,160,77,83,1415,705,710,4801,2422,2379,1129,462,667,7669,3703,3966,910,384,526,548,164,384,1182,425,757,15,3,12,0,0,0,Diciembre 2016
2016,Diciembre,USERA,10394,4921,5473,87,44,43,926,442,484,2055,1044,1011,741,306,435,5443,2644,2799,430,168,262,197,64,133,505,206,299,10,3,7,0,0,0,Diciembre 2016
2016,Diciembre,PUENTE DE VALLECAS,20089,9690,10399,1758,865,893,2438,1250,1188,2978,1483,1495,1301,573,728,9736,4781,4955,747,328,419,346,121,225,775,286,489,10,3,7,0,0,0,Diciembre 2016
2016,Diciembre,MORATALAZ,5666,2572,3094,162,77,85,295,136,159,1330,655,675,340,146,194,2323,1107,1216,348,155,193,240,76,164,620,216,404,8,4,4,0,0,0,Diciembre 2016
2016,Diciembre,CIUDAD LINEAL,12203,5559,6644,80,30,50,305,145,160,3009,1458,1551,652,267,385,5117,2429,2688,699,317,382,578,226,352,1743,682,1061,20,5,15,0,0,0,Diciembre 2016
2016,Diciembre,HORTALEZA,8665,3838,4827,58,23,35,405,206,199,1569,780,789,511,178,333,3413,1589,1824,583,249,334,526,197,329,1586,613,973,14,3,11,0,0,0,Diciembre 2016
2016,Diciembre,VILLAVERDE,12128,5800,6328,105,44,61,933,507,426,2597,1328,1269,735,303,432,6495,3160,3335,523,218,305,263,78,185,468,160,308,9,2,7,0,0,0,Diciembre 2016
2016,Diciembre,VILLA DE VALLECAS,7648,3399,4249,127,58,69,1216,617,599,1355,684,671,487,162,325,3311,1470,1841,426,182,244,212,57,155,504,168,336,10,1,9,0,0,0,Diciembre 2016
2016,Diciembre,VICÁLVARO,4942,2193,2749,187,93,94,384,200,184,1258,628,630,303,95,208,1997,922,1075,282,101,181,163,42,121,364,109,255,4,3,1,0,0,0,Diciembre 2016
2016,Diciembre,SAN BLAS-CANILLEJAS,10048,4708,5340,98,46,52,366,167,199,2094,1106,988,644,244,400,4903,2379,2524,647,261,386,383,134,249,901,367,534,12,4,8,0,0,0,Diciembre 2016
2016,Diciembre,BARAJAS,2100,965,1135,23,10,13,81,35,46,279,126,153,118,55,63,955,461,494,153,76,77,115,43,72,373,157,216,3,2,1,0,0,0,Diciembre 2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuente: Servicio Público de Empleo Estatal Elaboración: Subdirección General de Estadística Ayuntamiento de Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Enero,MADRID,192905,89761,103144,3545,1721,1824,14043,7115,6928,37655,18929,18726,11375,4643,6732,81519,39630,41889,10492,4601,5891,7750,2775,4975,26194,10249,15945,332,98,234,0,0,0,Enero 2017
2017,Enero,CENTRO,8942,4703,4239,144,79,65,541,322,219,1990,1158,832,385,199,186,3094,1781,1313,424,203,221,381,150,231,1959,803,1156,24,8,16,0,0,0,Enero 2017
2017,Enero,ARGANZUELA,8093,3662,4431,54,32,22,281,147,134,1424,733,691,454,183,271,2989,1443,1546,535,253,282,502,185,317,1818,678,1140,36,8,28,0,0,0,Enero 2017
2017,Enero,RETIRO,4773,2134,2639,59,32,27,306,143,163,689,328,361,181,76,105,1509,707,802,295,147,148,338,148,190,1382,550,832,14,3,11,0,0,0,Enero 2017
2017,Enero,SALAMANCA,5640,2445,3195,23,11,12,128,59,69,1610,723,887,213,84,129,1421,664,757,286,141,145,313,127,186,1626,632,994,20,4,16,0,0,0,Enero 2017
2017,Enero,CHAMARTÍN,5452,2410,3042,24,11,13,126,69,57,1148,552,596,189,66,123,1526,682,844,300,130,170,338,132,206,1784,761,1023,17,7,10,0,0,0,Enero 2017
2017,Enero,TETUÁN,9559,4492,5067,40,15,25,1227,621,606,1512,749,763,500,205,295,4055,1989,2066,464,207,257,368,136,232,1386,568,818,7,2,5,0,0,0,Enero 2017
2017,Enero,CHAMBERÍ,5549,2425,3124,60,19,41,177,85,92,778,387,391,197,62,135,1803,865,938,284,124,160,344,138,206,1883,737,1146,23,8,15,0,0,0,Enero 2017
2017,Enero,FUENCARRAL - EL PARDO,10493,4642,5851,41,15,26,463,208,255,1852,907,945,590,234,356,4011,1846,2165,649,285,364,604,215,389,2254,923,1331,29,9,20,0,0,0,Enero 2017
2017,Enero,MONCLOA - ARAVACA,4630,2126,2504,27,11,16,225,126,99,475,234,241,225,95,130,1824,886,938,250,114,136,281,98,183,1297,555,742,26,7,19,0,0,0,Enero 2017
2017,Enero,LATINA,15512,7371,8141,204,100,104,1641,836,805,2160,1127,1033,1258,548,710,6966,3479,3487,1035,459,576,653,218,435,1570,593,977,25,11,14,0,0,0,Enero 2017
2017,Enero,CARABANCHEL,18396,8616,9780,164,83,81,1502,752,750,4896,2471,2425,1189,485,704,7910,3817,4093,918,380,538,559,175,384,1243,451,792,15,2,13,0,0,0,Enero 2017
2017,Enero,USERA,10566,4992,5574,90,46,44,957,457,500,2070,1031,1039,735,306,429,5544,2707,2837,454,183,271,206,64,142,501,195,306,9,3,6,0,0,0,Enero 2017
2017,Enero,PUENTE DE VALLECAS,20476,9941,10535,1790,892,898,2465,1276,1189,3092,1548,1544,1320,584,736,9851,4868,4983,791,354,437,345,128,217,816,290,526,6,1,5,0,0,0,Enero 2017
2017,Enero,MORATALAZ,5809,2643,3166,145,65,80,298,134,164,1419,695,724,351,147,204,2396,1154,1242,347,149,198,239,72,167,605,223,382,9,4,5,0,0,0,Enero 2017
2017,Enero,CIUDAD LINEAL,12451,5717,6734,83,35,48,310,146,164,3021,1453,1568,705,296,409,5217,2505,2712,739,341,398,597,229,368,1757,706,1051,22,6,16,0,0,0,Enero 2017
2017,Enero,HORTALEZA,8935,3998,4937,71,29,42,415,208,207,1615,808,807,494,172,322,3526,1678,1848,621,276,345,542,218,324,1637,605,1032,14,4,10,0,0,0,Enero 2017
2017,Enero,VILLAVERDE,12361,5914,6447,98,42,56,907,498,409,2841,1449,1392,752,309,443,6462,3146,3316,536,217,319,272,76,196,488,176,312,5,1,4,0,0,0,Enero 2017
2017,Enero,VILLA DE VALLECAS,7764,3452,4312,126,59,67,1233,624,609,1370,695,675,499,167,332,3361,1501,1860,445,182,263,215,60,155,505,162,343,10,2,8,0,0,0,Enero 2017
2017,Enero,VICÁLVARO,5068,2287,2781,180,89,91,405,211,194,1302,654,648,339,119,220,2030,952,1078,288,111,177,153,35,118,368,114,254,3,2,1,0,0,0,Enero 2017
2017,Enero,SAN BLAS-CANILLEJAS,10309,4805,5504,97,46,51,359,162,197,2116,1103,1013,682,249,433,5037,2475,2562,668,263,405,396,134,262,941,369,572,13,4,9,0,0,0,Enero 2017
2017,Enero,BARAJAS,2127,986,1141,25,10,15,77,31,46,275,124,151,117,57,60,987,485,502,163,82,81,104,37,67,374,158,216,5,2,3,0,0,0,Enero 2017
2017,Febrero,MADRID,194232,90030,104202,3589,1708,1881,14156,7065,7091,38492,19170,19322,11576,4706,6870,82047,39743,42304,10457,4597,5860,7640,2723,4917,25944,10221,15723,331,97,234,0,0,0,Febrero 2017
2017,Febrero,CENTRO,8884,4657,4227,145,77,68,545,317,228,1995,1140,855,381,198,183,3073,1770,1303,431,215,216,354,136,218,1938,797,1141,22,7,15,0,0,0,Febrero 2017
2017,Febrero,ARGANZUELA,8121,3668,4453,55,30,25,284,155,129,1443,730,713,461,190,271,3032,1441,1591,525,249,276,493,185,308,1791,679,1112,37,9,28,0,0,0,Febrero 2017
2017,Febrero,RETIRO,4824,2167,2657,71,40,31,313,146,167,739,342,397,192,84,108,1495,695,800,299,153,146,335,145,190,1363,560,803,17,2,15,0,0,0,Febrero 2017
2017,Febrero,SALAMANCA,5621,2423,3198,43,24,19,128,56,72,1589,704,885,200,74,126,1409,657,752,289,149,140,320,123,197,1621,630,991,22,6,16,0,0,0,Febrero 2017
2017,Febrero,CHAMARTÍN,5388,2410,2978,23,10,13,113,53,60,1128,549,579,183,64,119,1513,692,821,291,127,164,351,142,209,1768,767,1001,18,6,12,0,0,0,Febrero 2017
2017,Febrero,TETUÁN,9785,4553,5232,40,16,24,1229,608,621,1537,736,801,533,219,314,4167,2032,2135,476,213,263,374,129,245,1420,596,824,9,4,5,0,0,0,Febrero 2017
2017,Febrero,CHAMBERÍ,5575,2450,3125,63,19,44,175,82,93,775,389,386,207,66,141,1830,891,939,285,130,155,343,133,210,1872,731,1141,25,9,16,0,0,0,Febrero 2017
2017,Febrero,FUENCARRAL - EL PARDO,10439,4579,5860,42,14,28,478,213,265,1863,910,953,604,240,364,4012,1844,2168,637,273,364,598,203,395,2180,875,1305,25,7,18,0,0,0,Febrero 2017
2017,Febrero,MONCLOA - ARAVACA,4563,2110,2453,26,13,13,229,131,98,485,236,249,220,92,128,1792,853,939,253,118,135,270,101,169,1264,559,705,24,7,17,0,0,0,Febrero 2017
2017,Febrero,LATINA,15606,7380,8226,191,95,96,1660,844,816,2193,1111,1082,1246,532,714,7063,3535,3528,1021,451,570,630,203,427,1574,596,978,28,13,15,0,0,0,Febrero 2017
2017,Febrero,CARABANCHEL,18516,8642,9874,172,87,85,1529,736,793,4974,2488,2486,1207,494,713,7953,3856,4097,918,380,538,538,174,364,1210,424,786,15,3,12,0,0,0,Febrero 2017
2017,Febrero,USERA,10664,5003,5661,88,43,45,989,460,529,2113,1052,1061,751,307,444,5546,2689,2857,451,180,271,216,69,147,499,200,299,11,3,8,0,0,0,Febrero 2017
2017,Febrero,PUENTE DE VALLECAS,20775,10015,10760,1775,854,921,2486,1261,1225,3149,1568,1581,1372,598,774,10021,4952,5069,808,372,436,341,119,222,818,290,528,5,1,4,0,0,0,Febrero 2017
2017,Febrero,MORATALAZ,5932,2722,3210,152,72,80,284,127,157,1484,717,767,371,165,206,2446,1180,1266,352,156,196,233,70,163,603,231,372,7,4,3,0,0,0,Febrero 2017
2017,Febrero,CIUDAD LINEAL,12572,5722,6850,81,31,50,311,151,160,3088,1487,1601,717,301,416,5256,2496,2760,733,326,407,600,226,374,1765,700,1065,21,4,17,0,0,0,Febrero 2017
2017,Febrero,HORTALEZA,8988,4001,4987,87,39,48,434,220,214,1600,787,813,516,181,335,3569,1695,1874,614,258,356,515,208,307,1641,611,1030,12,2,10,0,0,0,Febrero 2017
2017,Febrero,VILLAVERDE,12407,5859,6548,88,39,49,887,474,413,3123,1589,1534,740,291,449,6300,2998,3302,528,219,309,255,78,177,482,170,312,4,1,3,0,0,0,Febrero 2017
2017,Febrero,VILLA DE VALLECAS,7798,3481,4317,130,57,73,1220,617,603,1393,713,680,495,170,325,3423,1533,1890,443,171,272,207,59,148,479,159,320,8,2,6,0,0,0,Febrero 2017
2017,Febrero,VICÁLVARO,5166,2327,2839,195,94,101,414,214,200,1355,660,695,341,115,226,2052,966,1086,292,122,170,154,38,116,360,116,244,3,2,1,0,0,0,Febrero 2017
2017,Febrero,SAN BLAS-CANILLEJAS,10456,4867,5589,92,42,50,366,162,204,2183,1122,1061,708,263,445,5107,2492,2615,649,256,393,401,143,258,934,383,551,16,4,12,0,0,0,Febrero 2017
2017,Febrero,BARAJAS,2152,994,1158,30,12,18,82,38,44,283,140,143,131,62,69,988,476,512,162,79,83,112,39,73,362,147,215,2,1,1,0,0,0,Febrero 2017
2017,Marzo,MADRID,191437,88336,103101,3625,1737,1888,14102,6948,7154,38748,19154,19594,11226,4532,6694,80636,38846,41790,10153,4418,5735,7379,2625,4754,25258,9986,15272,310,90,220,0,0,0,Marzo 2017
2017,Marzo,CENTRO,8712,4589,4123,147,80,67,538,319,219,2004,1146,858,360,180,180,3019,1730,1289,413,208,205,365,147,218,1845,772,1073,21,7,14,0,0,0,Marzo 2017
2017,Marzo,ARGANZUELA,8002,3596,4406,58,31,27,277,142,135,1444,713,731,445,184,261,2983,1423,1560,519,238,281,477,178,299,1766,679,1087,33,8,25,0,0,0,Marzo 2017
2017,Marzo,RETIRO,4724,2127,2597,74,41,33,287,134,153,743,336,407,190,77,113,1483,693,790,275,144,131,338,150,188,1321,550,771,13,2,11,0,0,0,Marzo 2017
2017,Marzo,SALAMANCA,5515,2382,3133,27,12,15,142,66,76,1612,726,886,181,70,111,1377,627,750,270,133,137,299,112,187,1587,630,957,20,6,14,0,0,0,Marzo 2017
2017,Marzo,CHAMARTÍN,5297,2365,2932,30,12,18,119,62,57,1120,535,585,176,64,112,1483,669,814,292,132,160,346,141,205,1717,746,971,14,4,10,0,0,0,Marzo 2017
2017,Marzo,TETUÁN,9670,4491,5179,39,16,23,1261,605,656,1565,773,792,538,229,309,4046,1968,2078,469,202,267,371,130,241,1372,565,807,9,3,6,0,0,0,Marzo 2017
2017,Marzo,CHAMBERÍ,5461,2409,3052,65,21,44,177,90,87,789,397,392,182,63,119,1813,867,946,275,118,157,320,128,192,1820,717,1103,20,8,12,0,0,0,Marzo 2017
2017,Marzo,FUENCARRAL - EL PARDO,10254,4465,5789,42,15,27,479,215,264,1815,879,936,615,230,385,3964,1816,2148,633,280,353,572,194,378,2108,830,1278,26,6,20,0,0,0,Marzo 2017
2017,Marzo,MONCLOA - ARAVACA,4514,2046,2468,28,12,16,220,124,96,491,238,253,215,89,126,1751,821,930,244,109,135,262,96,166,1281,553,728,22,4,18,0,0,0,Marzo 2017
2017,Marzo,LATINA,15232,7215,8017,206,108,98,1644,819,825,2133,1074,1059,1146,490,656,6966,3487,3479,1000,454,546,591,192,399,1517,577,940,29,14,15,0,0,0,Marzo 2017
2017,Marzo,CARABANCHEL,18231,8497,9734,166,88,78,1506,713,793,5047,2508,2539,1161,478,683,7759,3781,3978,872,354,518,534,167,367,1171,405,766,15,3,12,0,0,0,Marzo 2017
2017,Marzo,USERA,10569,4942,5627,89,49,40,987,444,543,2108,1031,1077,705,292,413,5553,2691,2862,429,169,260,198,63,135,491,200,291,9,3,6,0,0,0,Marzo 2017
2017,Marzo,PUENTE DE VALLECAS,20531,9849,10682,1787,863,924,2469,1233,1236,3128,1549,1579,1329,566,763,9902,4858,5044,793,366,427,318,111,207,798,300,498,7,3,4,0,0,0,Marzo 2017
2017,Marzo,MORATALAZ,5806,2627,3179,146,71,75,291,133,158,1485,702,783,352,147,205,2390,1137,1253,329,138,191,216,65,151,590,230,360,7,4,3,0,0,0,Marzo 2017
2017,Marzo,CIUDAD LINEAL,12473,5642,6831,83,29,54,314,149,165,3132,1487,1645,713,295,418,5193,2456,2737,727,329,398,572,210,362,1720,685,1035,19,2,17,0,0,0,Marzo 2017
2017,Marzo,HORTALEZA,8812,3848,4964,92,41,51,441,219,222,1588,773,815,533,184,349,3457,1605,1852,590,249,341,511,196,315,1589,579,1010,11,2,9,0,0,0,Marzo 2017
2017,Marzo,VILLAVERDE,12293,5716,6577,88,40,48,877,459,418,3258,1635,1623,731,290,441,6106,2859,3247,523,207,316,239,71,168,466,154,312,5,1,4,0,0,0,Marzo 2017
2017,Marzo,VILLA DE VALLECAS,7702,3416,4286,137,63,74,1227,612,615,1399,707,692,470,160,310,3352,1493,1859,427,157,270,205,58,147,479,164,315,6,2,4,0,0,0,Marzo 2017
2017,Marzo,VICÁLVARO,5143,2312,2831,193,91,102,414,216,198,1361,657,704,341,120,221,2032,960,1072,291,111,180,155,41,114,351,113,238,5,3,2,0,0,0,Marzo 2017
2017,Marzo,SAN BLAS-CANILLEJAS,10344,4797,5547,100,43,57,356,158,198,2215,1139,1076,712,267,445,5025,2427,2598,629,246,383,380,135,245,911,379,532,16,3,13,0,0,0,Marzo 2017
2017,Marzo,BARAJAS,2152,1005,1147,28,11,17,76,36,40,311,149,162,131,57,74,982,478,504,153,74,79,110,40,70,358,158,200,3,2,1,0,0,0,Marzo 2017
2017,Abril,MADRID,186033,85357,100676,3496,1646,1850,13902,6819,7083,38205,18797,19408,10857,4348,6509,78234,37428,40806,9663,4128,5535,7043,2481,4562,24329,9619,14710,304,91,213,0,0,0,Abril 2017
2017,Abril,CENTRO,8395,4422,3973,140,74,66,536,316,220,1946,1115,831,335,167,168,2940,1673,1267,396,190,206,361,152,209,1717,727,990,24,8,16,0,0,0,Abril 2017
2017,Abril,ARGANZUELA,7716,3425,4291,59,29,30,278,140,138,1393,684,709,411,165,246,2902,1370,1532,503,227,276,462,168,294,1678,636,1042,30,6,24,0,0,0,Abril 2017
2017,Abril,RETIRO,4624,2090,2534,71,39,32,273,126,147,749,342,407,190,75,115,1457,696,761,268,135,133,323,145,178,1280,530,750,13,2,11,0,0,0,Abril 2017
2017,Abril,SALAMANCA,5365,2304,3061,26,12,14,137,67,70,1588,719,869,186,72,114,1334,590,744,256,122,134,288,109,179,1530,608,922,20,5,15,0,0,0,Abril 2017
2017,Abril,CHAMARTÍN,5145,2258,2887,24,9,15,117,61,56,1071,506,565,176,63,113,1449,639,810,277,121,156,321,115,206,1698,738,960,12,6,6,0,0,0,Abril 2017
2017,Abril,TETUÁN,9334,4326,5008,44,17,27,1212,589,623,1506,745,761,526,216,310,3908,1881,2027,458,194,264,341,121,220,1328,560,768,11,3,8,0,0,0,Abril 2017
2017,Abril,CHAMBERÍ,5265,2304,2961,52,21,31,175,89,86,774,370,404,177,63,114,1752,824,928,252,111,141,314,115,199,1749,701,1048,20,10,10,0,0,0,Abril 2017
2017,Abril,FUENCARRAL - EL PARDO,10010,4338,5672,48,19,29,485,218,267,1781,857,924,619,228,391,3832,1742,2090,614,265,349,551,182,369,2056,820,1236,24,7,17,0,0,0,Abril 2017
2017,Abril,MONCLOA - ARAVACA,4431,2002,2429,24,11,13,228,124,104,495,237,258,220,94,126,1709,807,902,230,101,129,254,96,158,1249,527,722,22,5,17,0,0,0,Abril 2017
2017,Abril,LATINA,14712,6932,7780,193,98,95,1594,791,803,2144,1077,1067,1124,473,651,6737,3340,3397,916,403,513,547,183,364,1431,555,876,26,12,14,0,0,0,Abril 2017
2017,Abril,CARABANCHEL,17579,8136,9443,155,82,73,1436,670,766,4981,2468,2513,1095,442,653,7450,3612,3838,837,334,503,489,149,340,1121,376,745,15,3,12,0,0,0,Abril 2017
2017,Abril,USERA,10330,4822,5508,83,44,39,1011,456,555,2063,1001,1062,691,279,412,5417,2638,2779,388,145,243,198,67,131,469,188,281,10,4,6,0,0,0,Abril 2017
2017,Abril,PUENTE DE VALLECAS,19932,9510,10422,1717,809,908,2437,1219,1218,3057,1530,1527,1267,538,729,9625,4694,4931,747,341,406,292,99,193,784,279,505,6,1,5,0,0,0,Abril 2017
2017,Abril,MORATALAZ,5612,2531,3081,141,69,72,284,128,156,1453,677,776,325,138,187,2318,1100,1218,314,126,188,205,67,138,564,221,343,8,5,3,0,0,0,Abril 2017
