Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.5. Paro registrado por Distrito, Nivel formativo y Sexo, por Mes (desde 2012);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;Sin estudios;Sin estudios;Sin estudios;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios completos;Estudios primarios completos;Estudios primarios completos;Programas de formación profesional;Programas de formación profesional;Programas de formación profesional;Educación general;Educación general;Educación general;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Otros;Otros;Otros;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.
2017;Junio;14. Moratalaz;5.500;2.392;3.108;127;64;63;290;127;163;1.477;662;815;319;113;206;2.205;1.010;1.195;288;121;167;204;57;147;582;235;347;8;3;5;0;0;0
2017;Junio;15. Ciudad Lineal;11.408;5.001;6.407;89;42;47;290;125;165;2.914;1.364;1.550;639;251;388;4.665;2.120;2.545;670;296;374;522;180;342;1.600;621;979;19;2;17;0;0;0
2017;Junio;16. Hortaleza;8.377;3.568;4.809;92;34;58;465;218;247;1.501;710;791;490;158;332;3.259;1.499;1.760;545;212;333;462;160;302;1.542;571;971;21;6;15;0;0;0
2017;Junio;17. Villaverde;11.426;5.099;6.327;87;37;50;808;407;401;3.236;1.564;1.672;687;243;444;5.464;2.442;3.022;468;176;292;213;68;145;458;160;298;5;2;3;0;0;0
2017;Junio;18. Villa de Vallecas;7.464;3.109;4.355;138;65;73;1.157;550;607;1.451;696;755;454;127;327;3.137;1.307;1.830;412;154;258;216;52;164;493;155;338;6;3;3;0;0;0
2017;Junio;19. Vicálvaro;4.808;2.081;2.727;169;82;87;385;198;187;1.326;609;717;308;102;206;1.889;870;1.019;258;88;170;156;38;118;314;93;221;3;1;2;0;0;0
2017;Junio;20. San Blas-Canillejas;9.649;4.300;5.349;93;43;50;333;134;199;2.169;1.081;1.088;639;221;418;4.644;2.143;2.501;566;216;350;345;121;224;843;336;507;17;5;12;0;0;0
2017;Junio;21. Barajas;1.976;867;1.109;34;11;23;71;32;39;274;119;155;113;54;59;893;409;484;135;59;76;109;39;70;342;143;199;5;1;4;0;0;0
2017;Julio;Ciudad de Madrid;180.274;79.345;100.929;3.281;1.464;1.817;12.822;6.044;6.778;37.211;17.695;19.516;10.040;3.795;6.245;74.044;34.150;39.894;9.558;3.925;5.633;7.355;2.414;4.941;25.665;9.775;15.890;298;83;215;0;0;0
2017;Julio;01. Centro;8.373;4.303;4.070;128;68;60;480;279;201;1.901;1.071;830;317;153;164;2.864;1.608;1.256;412;207;205;371;146;225;1.876;765;1.111;24;6;18;0;0;0
2017;Julio;02. Arganzuela;7.607;3.284;4.323;42;24;18;246;121;125;1.284;612;672;409;160;249;2.832;1.305;1.527;496;219;277;502;186;316;1.762;652;1.110;34;5;29;0;0;0
2017;Julio;03. Retiro;4.462;1.950;2.512;60;33;27;237;105;132;748;348;400;174;72;102;1.377;628;749;264;134;130;308;124;184;1.279;501;778;15;5;10;0;0;0
2017;Julio;04. Salamanca;5.198;2.190;3.008;24;12;12;126;58;68;1.459;657;802;173;65;108;1.303;570;733;263;122;141;303;113;190;1.526;587;939;21;6;15;0;0;0
2017;Julio;05. Chamartín;5.036;2.164;2.872;23;9;14;137;66;71;993;471;522;152;47;105;1.370;607;763;277;117;160;328;111;217;1.741;732;1.009;15;4;11;0;0;0
2017;Julio;06. Tetuán;8.951;4.048;4.903;44;17;27;1.022;481;541;1.569;728;841;485;197;288;3.685;1.759;1.926;430;175;255;351;115;236;1.352;573;779;13;3;10;0;0;0
2017;Julio;07. Chamberí;5.175;2.237;2.938;45;16;29;163;84;79;749;353;396;162;53;109;1.649;774;875;244;108;136;324;123;201;1.819;720;1.099;20;6;14;0;0;0
2017;Julio;08. Fuencarral-El Pardo;9.745;4.065;5.680;46;19;27;400;165;235;1.744;818;926;528;184;344;3.647;1.615;2.032;601;245;356;569;182;387;2.187;828;1.359;23;9;14;0;0;0
2017;Julio;09. Moncloa-Aravaca;4.453;1.935;2.518;21;11;10;214;115;99;501;230;271;207;82;125;1.641;762;879;250;108;142;277;94;183;1.321;527;794;21;6;15;0;0;0
2017;Julio;10. Latina;14.424;6.522;7.902;194;94;100;1.510;712;798;2.049;995;1.054;1.087;455;632;6.460;3.095;3.365;964;389;575;594;189;405;1.545;582;963;21;11;10;0;0;0
2017;Julio;11. Carabanchel;16.838;7.409;9.429;137;59;78;1.278;558;720;5.054;2.404;2.650;1.011;382;629;6.756;3.148;3.608;813;317;496;516;140;376;1.255;399;856;18;2;16;0;0;0
2017;Julio;12. Usera;9.904;4.436;5.468;78;39;39;979;445;534;1.866;883;983;624;242;382;5.260;2.412;2.848;398;151;247;193;66;127;501;194;307;5;4;1;0;0;0
2017;Julio;13. Puente de Vallecas;19.266;8.776;10.490;1.615;708;907;2.225;1.080;1.145;3.105;1.489;1.616;1.175;466;709;9.266;4.322;4.944;730;317;413;329;98;231;817;296;521;4;0;4;0;0;0
2017;Julio;14. Moratalaz;5.609;2.414;3.195;127;62;65;292;130;162;1.506;668;838;313;118;195;2.208;995;1.213;310;127;183;200;59;141;645;252;393;8;3;5;0;0;0
2017;Julio;15. Ciudad Lineal;11.404;4.883;6.521;90;39;51;284;127;157;2.847;1.296;1.551;616;237;379;4.623;2.083;2.540;689;288;401;548;177;371;1.689;633;1.056;18;3;15;0;0;0
2017;Julio;16. Hortaleza;8.518;3.575;4.943;91;30;61;471;226;245;1.458;681;777;478;157;321;3.313;1.505;1.808;535;200;335;491;171;320;1.670;603;1.067;11;2;9;0;0;0
2017;Julio;17. Villaverde;11.374;4.958;6.416;96;38;58;803;377;426;3.173;1.522;1.651;675;243;432;5.396;2.379;3.017;478;174;304;249;71;178;501;154;347;3;0;3;0;0;0
2017;Julio;18. Villa de Vallecas;7.545;3.097;4.448;140;62;78;1.189;570;619;1.460;686;774;438;120;318;3.113;1.271;1.842;413;157;256;246;54;192;542;176;366;4;1;3;0;0;0
2017;Julio;19. Vicálvaro;4.809;2.045;2.764;163;74;89;380;190;190;1.318;600;718;295;101;194;1.855;840;1.015;275;94;181;161;37;124;359;107;252;3;2;1;0;0;0
2017;Julio;20. San Blas-Canillejas;9.605;4.205;5.400;86;41;45;319;127;192;2.163;1.063;1.100;609;209;400;4.553;2.081;2.472;578;215;363;372;121;251;911;344;567;14;4;10;0;0;0
2017;Julio;21. Barajas;1.978;849;1.129;31;9;22;67;28;39;264;120;144;112;52;60;873;391;482;138;61;77;123;37;86;367;150;217;3;1;2;0;0;0
2017;Agosto;Ciudad de Madrid;182.379;80.106;102.273;3.171;1.438;1.733;12.580;5.964;6.616;37.471;17.848;19.623;10.191;3.828;6.363;74.415;34.392;40.023;9.975;4.073;5.902;7.611;2.447;5.164;26.654;10.030;16.624;311;86;225;0;0;0
2017;Agosto;01. Centro;8.457;4.333;4.124;125;70;55;477;274;203;1.920;1.067;853;313;151;162;2.838;1.602;1.236;414;203;211;390;150;240;1.954;809;1.145;26;7;19;0;0;0
2017;Agosto;02. Arganzuela;7.693;3.327;4.366;40;22;18;241;115;126;1.248;594;654;418;167;251;2.848;1.341;1.507;517;228;289;512;187;325;1.838;669;1.169;31;4;27;0;0;0
2017;Agosto;03. Retiro;4.504;1.981;2.523;52;29;23;222;95;127;780;364;416;180;77;103;1.367;638;729;268;141;127;309;118;191;1.309;515;794;17;4;13;0;0;0
2017;Agosto;04. Salamanca;5.342;2.240;3.102;22;10;12;119;50;69;1.540;694;846;169;61;108;1.326;603;723;259;116;143;311;117;194;1.565;580;985;31;9;22;0;0;0
2017;Agosto;05. Chamartín;5.141;2.212;2.929;25;11;14;129;60;69;986;473;513;153;49;104;1.403;627;776;302;128;174;336;112;224;1.795;749;1.046;12;3;9;0;0;0
2017;Agosto;06. Tetuán;9.094;4.151;4.943;40;15;25;1.008;479;529;1.621;767;854;484;194;290;3.706;1.788;1.918;450;190;260;357;119;238;1.418;595;823;10;4;6;0;0;0
2017;Agosto;07. Chamberí;5.295;2.244;3.051;46;21;25;170;86;84;759;354;405;177;57;120;1.680;776;904;259;109;150;322;112;210;1.857;721;1.136;25;8;17;0;0;0
2017;Agosto;08. Fuencarral-El Pardo;9.890;4.096;5.794;48;20;28;405;173;232;1.778;830;948;533;186;347;3.608;1.586;2.022;625;243;382;591;190;401;2.278;860;1.418;24;8;16;0;0;0
2017;Agosto;09. Moncloa-Aravaca;4.572;1.997;2.575;25;11;14;209;114;95;511;246;265;203;79;124;1.678;779;899;257;117;140;295;97;198;1.374;548;826;20;6;14;0;0;0
2017;Agosto;10. Latina;14.576;6.557;8.019;192;97;95;1.461;693;768;2.040;979;1.061;1.101;452;649;6.491;3.115;3.376;1.024;424;600;613;185;428;1.635;602;1.033;19;10;9;0;0;0
2017;Agosto;11. Carabanchel;16.933;7.439;9.494;135;59;76;1.259;550;709;5.050;2.402;2.648;1.027;390;637;6.759;3.151;3.608;832;327;505;540;143;397;1.316;415;901;15;2;13;0;0;0
2017;Agosto;12. Usera;9.918;4.447;5.471;86;38;48;957;445;512;1.825;870;955;634;236;398;5.260;2.427;2.833;410;156;254;211;70;141;529;200;329;6;5;1;0;0;0
2017;Agosto;13. Puente de Vallecas;19.447;8.864;10.583;1.535;690;845;2.189;1.063;1.126;3.123;1.508;1.615;1.219;497;722;9.366;4.368;4.998;792;333;459;345;105;240;874;299;575;4;1;3;0;0;0
2017;Agosto;14. Moratalaz;5.642;2.430;3.212;118;61;57;276;126;150;1.532;693;839;312;117;195;2.217;999;1.218;317;126;191;217;63;154;648;243;405;5;2;3;0;0;0
2017;Agosto;15. Ciudad Lineal;11.535;4.940;6.595;94;39;55;270;115;155;2.879;1.311;1.568;616;238;378;4.664;2.115;2.549;707;283;424;539;172;367;1.747;665;1.082;19;2;17;0;0;0
2017;Agosto;16. Hortaleza;8.666;3.565;5.101;97;35;62;446;211;235;1.434;656;778;501;160;341;3.359;1.512;1.847;581;212;369;501;167;334;1.731;610;1.121;16;2;14;0;0;0
2017;Agosto;17. Villaverde;11.379;4.940;6.439;90;36;54;787;385;402;3.165;1.501;1.664;676;239;437;5.363;2.362;3.001;498;181;317;272;79;193;523;156;367;5;1;4;0;0;0
2017;Agosto;18. Villa de Vallecas;7.684;3.181;4.503;134;60;74;1.175;573;602;1.487;711;776;447;120;327;3.154;1.311;1.843;437;157;280;268;58;210;574;188;386;8;3;5;0;0;0
2017;Agosto;19. Vicálvaro;4.918;2.086;2.832;158;72;86;385;197;188;1.351;615;736;301;103;198;1.892;847;1.045;283;103;180;168;37;131;377;111;266;3;1;2;0;0;0
2017;Agosto;20. San Blas-Canillejas;9.662;4.204;5.458;79;33;46;323;133;190;2.177;1.091;1.086;616;204;412;4.542;2.041;2.501;606;236;370;385;126;259;923;337;586;11;3;8;0;0;0
2017;Agosto;21. Barajas;2.031;872;1.159;30;9;21;72;27;45;265;122;143;111;51;60;894;404;490;137;60;77;129;40;89;389;158;231;4;1;3;0;0;0
2017;Septiembre;Ciudad de Madrid;181.859;80.458;101.401;3.081;1.393;1.688;12.765;6.018;6.747;38.037;18.088;19.949;10.312;3.998;6.314;74.557;34.593;39.964;9.928;4.127;5.801;7.217;2.388;4.829;25.642;9.762;15.880;320;91;229;0;0;0
2017;Septiembre;01. Centro;8.257;4.225;4.032;112;66;46;471;268;203;1.900;1.044;856;335;161;174;2.812;1.588;1.224;408;195;213;361;139;222;1.830;753;1.077;28;11;17;0;0;0
2017;Septiembre;02. Arganzuela;7.579;3.280;4.299;44;24;20;252;124;128;1.248;596;652;416;168;248;2.802;1.318;1.484;507;221;286;506;186;320;1.777;640;1.137;27;3;24;0;0;0
2017;Septiembre;03. Retiro;4.549;2.001;2.548;56;31;25;223;95;128;801;370;431;180;81;99;1.389;640;749;280;145;135;321;119;202;1.286;516;770;13;4;9;0;0;0
2017;Septiembre;04. Salamanca;5.422;2.281;3.141;22;13;9;125;63;62;1.595;714;881;178;63;115;1.350;605;745;255;110;145;291;107;184;1.573;597;976;33;9;24;0;0;0
2017;Septiembre;05. Chamartín;5.046;2.220;2.826;22;8;14;133;62;71;982;475;507;161;58;103;1.439;647;792;296;130;166;304;110;194;1.693;725;968;16;5;11;0;0;0
2017;Septiembre;06. Tetuán;8.940;4.037;4.903;43;17;26;1.074;492;582;1.585;735;850;485;202;283;3.630;1.725;1.905;451;190;261;319;106;213;1.338;563;775;15;7;8;0;0;0
2017;Septiembre;07. Chamberí;5.267;2.272;2.995;49;21;28;174;86;88;778;369;409;182;67;115;1.699;791;908;269;116;153;297;105;192;1.790;710;1.080;29;7;22;0;0;0
2017;Septiembre;08. Fuencarral-El Pardo;9.774;4.119;5.655;43;16;27;419;181;238;1.742;819;923;535;199;336;3.634;1.634;2.000;595;235;360;574;191;383;2.200;832;1.368;32;12;20;0;0;0
2017;Septiembre;09. Moncloa-Aravaca;4.514;2.007;2.507;21;9;12;213;124;89;502;250;252;201;90;111;1.720;792;928;250;116;134;288;94;194;1.299;526;773;20;6;14;0;0;0
2017;Septiembre;10. Latina;14.459;6.509;7.950;196;96;100;1.493;705;788;2.073;983;1.090;1.114;456;658;6.435;3.068;3.367;1.002;428;574;571;192;379;1.556;570;986;19;11;8;0;0;0
2017;Septiembre;11. Carabanchel;16.944;7.530;9.414;142;62;80;1.244;554;690;5.190;2.471;2.719;1.019;404;615;6.763;3.157;3.606;828;339;489;526;148;378;1.222;394;828;10;1;9;0;0;0
2017;Septiembre;12. Usera;10.016;4.526;5.490;81;38;43;951;434;517;1.867;898;969;657;251;406;5.295;2.464;2.831;423;170;253;212;70;142;523;197;326;7;4;3;0;0;0
2017;Septiembre;13. Puente de Vallecas;19.575;9.006;10.569;1.456;655;801;2.262;1.076;1.186;3.169;1.535;1.634;1.236;512;724;9.506;4.475;5.031;799;353;446;324;107;217;820;293;527;3;0;3;0;0;0
2017;Septiembre;14. Moratalaz;5.624;2.402;3.222;124;65;59;275;119;156;1.542;689;853;314;123;191;2.194;979;1.215;313;125;188;207;55;152;648;245;403;7;2;5;0;0;0
2017;Septiembre;15. Ciudad Lineal;11.525;4.964;6.561;87;32;55;309;135;174;2.876;1.296;1.580;635;250;385;4.665;2.127;2.538;715;292;423;509;170;339;1.710;660;1.050;19;2;17;0;0;0
2017;Septiembre;16. Hortaleza;8.541;3.567;4.974;103;33;70;445;212;233;1.411;654;757;492;170;322;3.326;1.487;1.839;587;229;358;468;167;301;1.694;613;1.081;15;2;13;0;0;0
2017;Septiembre;17. Villaverde;11.578;5.062;6.516;84;32;52;750;359;391;3.414;1.614;1.800;701;246;455;5.357;2.387;2.970;503;181;322;261;82;179;504;160;344;4;1;3;0;0;0
2017;Septiembre;18. Villa de Vallecas;7.632;3.214;4.418;130;60;70;1.171;568;603;1.529;741;788;458;126;332;3.142;1.336;1.806;415;153;262;245;51;194;536;178;358;6;1;5;0;0;0
2017;Septiembre;19. Vicálvaro;4.888;2.099;2.789;160;72;88;390;201;189;1.357;618;739;292;97;195;1.900;876;1.024;282;93;189;153;34;119;351;107;244;3;1;2;0;0;0
2017;Septiembre;20. San Blas-Canillejas;9.697;4.251;5.446;79;34;45;316;129;187;2.204;1.097;1.107;607;219;388;4.580;2.083;2.497;605;240;365;361;118;243;934;330;604;11;1;10;0;0;0
2017;Septiembre;21. Barajas;2.032;886;1.146;27;9;18;75;31;44;272;120;152;114;55;59;919;414;505;145;66;79;119;37;82;358;153;205;3;1;2;0;0;0
2017;Octubre;Ciudad de Madrid;181.715;80.900;100.815;3.076;1.390;1.686;12.916;6.102;6.814;39.018;18.563;20.455;10.695;4.117;6.578;74.275;34.710;39.565;9.792;4.070;5.722;6.878;2.297;4.581;24.754;9.560;15.194;311;91;220;0;0;0
2017;Octubre;01. Centro;8.300;4.282;4.018;118;68;50;462;267;195;1.953;1.075;878;362;180;182;2.827;1.615;1.212;423;192;231;379;148;231;1.753;729;1.024;23;8;15;0;0;0
2017;Octubre;02. Arganzuela;7.508;3.310;4.198;47;23;24;260;127;133;1.278;622;656;412;159;253;2.812;1.337;1.475;503;222;281;487;182;305;1.678;631;1.047;31;7;24;0;0;0
2017;Octubre;03. Retiro;4.455;1.956;2.499;54;30;24;227;95;132;811;370;441;178;77;101;1.380;643;737;276;137;139;297;108;189;1.217;491;726;15;5;10;0;0;0
2017;Octubre;04. Salamanca;5.371;2.232;3.139;22;11;11;125;64;61;1.593;691;902;198;68;130;1.343;613;730;260;105;155;267;89;178;1.532;586;946;31;5;26;0;0;0
2017;Octubre;05. Chamartín;4.990;2.173;2.817;24;9;15;134;66;68;978;465;513;169;55;114;1.437;648;789;284;123;161;301;112;189;1.650;691;959;13;4;9;0;0;0
2017;Octubre;06. Tetuán;8.874;3.986;4.888;48;20;28;1.079;495;584;1.606;738;868;491;193;298;3.576;1.707;1.869;457;195;262;302;95;207;1.297;536;761;18;7;11;0;0;0
2017;Octubre;07. Chamberí;5.228;2.245;2.983;40;17;23;171;75;96;803;373;430;195;71;124;1.713;803;910;261;103;158;296;108;188;1.722;687;1.035;27;8;19;0;0;0
2017;Octubre;08. Fuencarral-El Pardo;9.741;4.124;5.617;43;17;26;424;185;239;1.776;828;948;545;205;340;3.599;1.625;1.974;610;244;366;553;191;362;2.163;820;1.343;28;9;19;0;0;0
2017;Octubre;09. Moncloa-Aravaca;4.471;1.992;2.479;20;7;13;215;121;94;501;240;261;204;86;118;1.696;787;909;249;116;133;270;91;179;1.295;536;759;21;8;13;0;0;0
2017;Octubre;10. Latina;14.471;6.673;7.798;176;78;98;1.490;723;767;2.145;1.046;1.099;1.164;484;680;6.474;3.146;3.328;991;433;558;524;173;351;1.489;580;909;18;10;8;0;0;0
2017;Octubre;11. Carabanchel;16.985;7.590;9.395;145;66;79;1.253;564;689;5.369;2.560;2.809;1.079;414;665;6.678;3.123;3.555;804;338;466;480;137;343;1.167;386;781;10;2;8;0;0;0
2017;Octubre;12. Usera;10.064;4.574;5.490;82;38;44;949;431;518;1.954;939;1.015;669;262;407;5.293;2.484;2.809;413;163;250;191;57;134;507;198;309;6;2;4;0;0;0
2017;Octubre;13. Puente de Vallecas;19.735;9.136;10.599;1.447;650;797;2.336;1.120;1.216;3.273;1.611;1.662;1.294;534;760;9.498;4.494;5.004;782;337;445;305;103;202;793;286;507;7;1;6;0;0;0
2017;Octubre;14. Moratalaz;5.599;2.439;3.160;120;62;58;268;114;154;1.592;730;862;325;126;199;2.176;989;1.187;310;121;189;197;56;141;604;239;365;7;2;5;0;0;0
2017;Octubre;15. Ciudad Lineal;11.656;5.035;6.621;93;38;55;324;141;183;2.987;1.351;1.636;651;246;405;4.684;2.141;2.543;700;291;409;498;166;332;1.703;658;1.045;16;3;13;0;0;0
2017;Octubre;16. Hortaleza;8.492;3.576;4.916;108;40;68;445;211;234;1.415;654;761;497;173;324;3.319;1.486;1.833;569;226;343;466;167;299;1.659;617;1.042;14;2;12;0;0;0
2017;Octubre;17. Villaverde;11.661;5.119;6.542;82;33;49;776;364;412;3.580;1.707;1.873;728;254;474;5.289;2.360;2.929;478;177;301;247;70;177;475;152;323;6;2;4;0;0;0
2017;Octubre;18. Villa de Vallecas;7.603;3.215;4.388;134;61;73;1.188;569;619;1.538;749;789;479;145;334;3.129;1.325;1.804;408;149;259;226;50;176;493;163;330;8;4;4;0;0;0
2017;Octubre;19. Vicálvaro;4.904;2.141;2.763;157;76;81;386;203;183;1.431;650;781;312;108;204;1.872;864;1.008;285;104;181;134;35;99;326;101;225;1;0;1;0;0;0
2017;Octubre;20. San Blas-Canillejas;9.613;4.227;5.386;86;36;50;332;138;194;2.154;1.041;1.113;630;221;409;4.573;2.113;2.460;591;232;359;347;120;227;892;325;567;8;1;7;0;0;0
2017;Octubre;21. Barajas;1.994;875;1.119;30;10;20;72;29;43;281;123;158;113;56;57;907;407;500;138;62;76;111;39;72;339;148;191;3;1;2;0;0;0
2017;Noviembre;Ciudad de Madrid;178.399;79.515;98.884;3.014;1.366;1.648;12.767;6.006;6.761;39.110;18.578;20.532;10.340;4.003;6.337;72.715;33.967;38.748;9.456;3.915;5.541;6.650;2.255;4.395;24.043;9.340;14.703;304;85;219;0;0;0
2017;Noviembre;01. Centro;8.095;4.156;3.939;119;65;54;458;254;204;1.894;1.042;852;344;175;169;2.792;1.592;1.200;400;182;218;367;143;224;1.693;693;1.000;28;10;18;0;0;0
2017;Noviembre;02. Arganzuela;7.380;3.276;4.104;49;26;23;244;123;121;1.247;618;629;417;167;250;2.777;1.318;1.459;498;218;280;464;171;293;1.659;630;1.029;25;5;20;0;0;0
2017;Noviembre;03. Retiro;4.406;1.950;2.456;53;30;23;217;89;128;803;366;437;173;71;102;1.362;652;710;280;138;142;289;115;174;1.213;483;730;16;6;10;0;0;0
2017;Noviembre;04. Salamanca;5.312;2.233;3.079;19;11;8;126;59;67;1.604;710;894;191;65;126;1.334;602;732;255;107;148;268;90;178;1.493;584;909;22;5;17;0;0;0
2017;Noviembre;05. Chamartín;4.948;2.139;2.809;31;12;19;136;68;68;990;448;542;178;63;115;1.410;633;777;273;119;154;295;109;186;1.621;682;939;14;5;9;0;0;0
2017;Noviembre;06. Tetuán;8.828;3.978;4.850;45;20;25;1.074;501;573;1.649;762;887;478;198;280;3.533;1.684;1.849;443;187;256;299;97;202;1.289;523;766;18;6;12;0;0;0
2017;Noviembre;07. Chamberí;5.167;2.228;2.939;35;16;19;168;74;94;825;393;432;189;66;123;1.734;798;936;239;95;144;295;115;180;1.661;666;995;21;5;16;0;0;0
2017;Noviembre;08. Fuencarral-El Pardo;9.549;4.055;5.494;33;12;21;413;180;233;1.752;809;943;542;214;328;3.546;1.591;1.955;574;232;342;546;186;360;2.114;824;1.290;29;7;22;0;0;0
2017;Noviembre;09. Moncloa-Aravaca;4.371;1.966;2.405;18;7;11;212;116;96;494;240;254;192;78;114;1.688;787;901;252;116;136;249;96;153;1.245;520;725;21;6;15;0;0;0
2017;Noviembre;10. Latina;14.217;6.571;7.646;180;75;105;1.457;701;756;2.168;1.056;1.112;1.116;473;643;6.415;3.128;3.287;963;406;557;492;164;328;1.412;559;853;14;9;5;0;0;0
2017;Noviembre;11. Carabanchel;16.817;7.513;9.304;142;70;72;1.226;545;681;5.494;2.608;2.886;1.032;400;632;6.518;3.026;3.492;794;336;458;461;144;317;1.139;383;756;11;1;10;0;0;0
2017;Noviembre;12. Usera;9.920;4.499;5.421;72;32;40;946;427;519;1.986;945;1.041;667;261;406;5.178;2.428;2.750;397;155;242;190;59;131;475;188;287;9;4;5;0;0;0
2017;Noviembre;13. Puente de Vallecas;19.380;8.978;10.402;1.411;635;776;2.328;1.115;1.213;3.297;1.602;1.695;1.227;502;725;9.307;4.425;4.882;749;312;437;283;98;185;769;287;482;9;2;7;0;0;0
2017;Noviembre;14. Moratalaz;5.500;2.386;3.114;124;64;60;270;119;151;1.594;708;886;320;133;187;2.091;963;1.128;302;108;194;192;53;139;603;237;366;4;1;3;0;0;0
2017;Noviembre;15. Ciudad Lineal;11.376;4.922;6.454;90;38;52;318;142;176;2.966;1.342;1.624;634;247;387;4.534;2.075;2.459;684;283;401;484;155;329;1.650;637;1.013;16;3;13;0;0;0
2017;Noviembre;16. Hortaleza;8.288;3.498;4.790;110;40;70;453;221;232;1.371;627;744;496;165;331;3.253;1.470;1.783;553;228;325;448;165;283;1.587;579;1.008;17;3;14;0;0;0
2017;Noviembre;17. Villaverde;11.340;4.965;6.375;81;33;48;757;347;410;3.569;1.690;1.879;693;239;454;5.103;2.265;2.838;458;172;286;232;69;163;440;148;292;7;2;5;0;0;0
2017;Noviembre;18. Villa de Vallecas;7.396;3.120;4.276;131;59;72;1.184;565;619;1.540;765;775;446;127;319;3.011;1.262;1.749;381;140;241;219;42;177;476;157;319;8;3;5;0;0;0
2017;Noviembre;19. Vicálvaro;4.727;2.054;2.673;157;77;80;379;192;187;1.406;653;753;290;96;194;1.794;827;967;258;83;175;128;33;95;313;93;220;2;0;2;0;0;0
2017;Noviembre;20. San Blas-Canillejas;9.445;4.188;5.257;84;32;52;327;139;188;2.183;1.071;1.112;612;215;397;4.458;2.054;2.404;569;236;333;339;117;222;864;323;541;9;1;8;0;0;0
2017;Noviembre;21. Barajas;1.937;840;1.097;30;12;18;74;29;45;278;123;155;103;48;55;877;387;490;134;62;72;110;34;76;327;144;183;4;1;3;0;0;0
2017;Diciembre;Ciudad de Madrid;174.212;78.544;95.668;2.920;1.362;1.558;12.390;5.904;6.486;38.267;18.517;19.750;9.955;3.903;6.052;70.585;33.247;37.338;9.228;3.866;5.362;6.573;2.277;4.296;24.000;9.388;14.612;294;80;214;0;0;0
2017;Diciembre;01. Centro;7.989;4.121;3.868;118;66;52;445;253;192;1.872;1.025;847;322;160;162;2.739;1.566;1.173;393;180;213;358;141;217;1.718;721;997;24;9;15;0;0;0
2017;Diciembre;02. Arganzuela;7.227;3.208;4.019;46;27;19;237;116;121;1.209;602;607;408;164;244;2.700;1.290;1.410;471;209;262;456;164;292;1.676;629;1.047;24;7;17;0;0;0
2017;Diciembre;03. Retiro;4.275;1.904;2.371;46;24;22;211;89;122;773;357;416;169;70;99;1.315;616;699;257;131;126;290;120;170;1.195;492;703;19;5;14;0;0;0
2017;Diciembre;04. Salamanca;5.137;2.195;2.942;21;11;10;124;59;65;1.527;703;824;184;66;118;1.286;581;705;251;110;141;270;96;174;1.447;563;884;27;6;21;0;0;0
2017;Diciembre;05. Chamartín;4.874;2.122;2.752;34;13;21;138;69;69;949;435;514;159;54;105;1.370;618;752;278;125;153;298;111;187;1.631;692;939;17;5;12;0;0;0
2017;Diciembre;06. Tetuán;8.571;3.906;4.665;44;21;23;1.000;468;532;1.639;765;874;458;183;275;3.427;1.648;1.779;442;195;247;279;94;185;1.268;528;740;14;4;10;0;0;0
2017;Diciembre;07. Chamberí;5.098;2.196;2.902;32;12;20;153;65;88;811;392;419;182;68;114;1.685;774;911;252;112;140;299;117;182;1.663;651;1.012;21;5;16;0;0;0
2017;Diciembre;08. Fuencarral-El Pardo;9.386;4.021;5.365;41;17;24;417;185;232;1.687;807;880;528;206;322;3.489;1.562;1.927;567;234;333;543;200;343;2.084;801;1.283;30;9;21;0;0;0
2017;Diciembre;09. Moncloa-Aravaca;4.287;1.929;2.358;13;4;9;205;110;95;478;233;245;194;82;112;1.637;773;864;244;112;132;244;89;155;1.251;520;731;21;6;15;0;0;0
2017;Diciembre;10. Latina;13.895;6.482;7.413;172;77;95;1.400;681;719;2.124;1.034;1.090;1.041;442;599;6.266;3.089;3.177;972;411;561;483;162;321;1.421;576;845;16;10;6;0;0;0
2017;Diciembre;11. Carabanchel;16.506;7.509;8.997;140;63;77;1.200;557;643;5.491;2.676;2.815;1.017;405;612;6.268;2.948;3.320;788;332;456;469;146;323;1.122;381;741;11;1;10;0;0;0
2017;Diciembre;12. Usera;9.624;4.430;5.194;70;33;37;923;415;508;1.970;964;1.006;647;259;388;4.978;2.365;2.613;367;137;230;174;57;117;491;198;293;4;2;2;0;0;0
2017;Diciembre;13. Puente de Vallecas;18.699;8.784;9.915;1.360;639;721;2.259;1.089;1.170;3.203;1.577;1.626;1.142;483;659;9.008;4.323;4.685;708;302;406;275;100;175;734;271;463;10;0;10;0;0;0
