Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.5. Paro registrado por Distrito, Nivel formativo y Sexo, por Mes (desde 2012);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;Sin estudios;Sin estudios;Sin estudios;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios completos;Estudios primarios completos;Estudios primarios completos;Programas de formación profesional;Programas de formación profesional;Programas de formación profesional;Educación general;Educación general;Educación general;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Otros;Otros;Otros;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.
;;;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres
2020;Noviembre;Ciudad de Madrid;209.851;92.435;117.416;2.308;961;1.347;17.499;7.866;9.633;65.723;29.682;36.041;10.970;4.379;6.591;70.146;32.667;37.479;10.767;4.629;6.138;5.988;2.121;3.867;26.200;10.048;16.152;250;82;168;0;0;0
2020;Noviembre;01. Centro;10.280;5.369;4.911;69;38;31;557;323;234;3.352;1.854;1.498;393;206;187;2.960;1.640;1.320;502;232;270;371;167;204;2.053;901;1.152;23;8;15;0;0;0
2020;Noviembre;02. Arganzuela;8.423;3.803;4.620;65;29;36;298;157;141;1.790;837;953;455;187;268;2.894;1.407;1.487;600;298;302;418;167;251;1.875;715;1.160;28;6;22;0;0;0
2020;Noviembre;03. Retiro;4.890;2.137;2.753;26;14;12;178;76;102;1.417;643;774;182;87;95;1.307;590;717;267;130;137;228;82;146;1.275;511;764;10;4;6;0;0;0
2020;Noviembre;04. Salamanca;5.991;2.499;3.492;16;8;8;188;70;118;2.119;879;1.240;192;62;130;1.427;668;759;304;140;164;246;84;162;1.479;584;895;20;4;16;0;0;0
2020;Noviembre;05. Chamartín;5.856;2.548;3.308;32;11;21;168;83;85;1.763;806;957;188;71;117;1.505;685;820;296;131;165;277;109;168;1.617;646;971;10;6;4;0;0;0
2020;Noviembre;06. Tetuán;10.393;4.624;5.769;40;16;24;813;360;453;4.104;1.897;2.207;452;172;280;2.949;1.349;1.600;443;197;246;236;80;156;1.348;551;797;8;2;6;0;0;0
2020;Noviembre;07. Chamberí;5.963;2.595;3.368;26;9;17;296;132;164;1.266;614;652;197;75;122;1.709;789;920;270;123;147;286;117;169;1.896;729;1.167;17;7;10;0;0;0
2020;Noviembre;08. Fuencarral-El Pardo;10.881;4.684;6.197;64;39;25;501;219;282;2.997;1.361;1.636;572;232;340;3.354;1.531;1.823;657;297;360;499;168;331;2.220;831;1.389;17;6;11;0;0;0
2020;Noviembre;09. Moncloa-Aravaca;5.238;2.311;2.927;21;9;12;271;130;141;1.159;530;629;225;102;123;1.550;735;815;310;129;181;267;112;155;1.423;558;865;12;6;6;0;0;0
2020;Noviembre;10. Latina;16.624;7.382;9.242;211;83;128;1.949;852;1.097;3.486;1.544;1.942;1.204;499;705;6.545;3.119;3.426;1.180;509;671;478;171;307;1.548;596;952;23;9;14;0;0;0
2020;Noviembre;11. Carabanchel;20.403;8.989;11.414;136;51;85;1.684;747;937;8.948;3.988;4.960;1.099;425;674;5.847;2.774;3.073;949;401;548;394;124;270;1.339;478;861;7;1;6;0;0;0
2020;Noviembre;12. Usera;12.239;5.356;6.883;68;32;36;3.018;1.351;1.667;3.293;1.468;1.825;639;245;394;4.090;1.814;2.276;426;170;256;163;60;103;535;213;322;7;3;4;0;0;0
2020;Noviembre;13. Puente de Vallecas;22.041;9.925;12.116;802;333;469;2.821;1.222;1.599;5.950;2.727;3.223;1.282;529;753;9.292;4.353;4.939;798;353;445;229;88;141;853;315;538;14;5;9;0;0;0
2020;Noviembre;14. Moratalaz;6.079;2.673;3.406;95;41;54;554;245;309;1.856;824;1.032;329;131;198;2.122;1.012;1.110;356;151;205;177;64;113;586;202;384;4;3;1;0;0;0
2020;Noviembre;15. Ciudad Lineal;13.167;5.753;7.414;83;30;53;410;168;242;4.712;2.096;2.616;637;264;373;4.398;2.085;2.313;767;319;448;430;141;289;1.711;649;1.062;19;1;18;0;0;0
2020;Noviembre;16. Hortaleza;9.865;4.146;5.719;124;52;72;496;237;259;2.753;1.193;1.560;521;182;339;3.262;1.497;1.765;587;254;333;402;139;263;1.708;587;1.121;12;5;7;0;0;0
2020;Noviembre;17. Villaverde;13.926;5.929;7.997;86;31;55;803;355;448;6.047;2.604;3.443;778;299;479;4.941;2.173;2.768;564;230;334;177;48;129;525;188;337;5;1;4;0;0;0
2020;Noviembre;18. Villa de Vallecas;8.791;3.637;5.154;128;50;78;1.350;618;732;2.644;1.149;1.495;528;191;337;3.003;1.241;1.762;419;158;261;197;52;145;518;178;340;4;0;4;0;0;0
2020;Noviembre;19. Vicálvaro;5.438;2.288;3.150;126;56;70;567;281;286;1.758;762;996;328;116;212;1.886;829;1.057;282;89;193;121;24;97;368;130;238;2;1;1;0;0;0
2020;Noviembre;20. San Blas-Canillejas;10.929;4.731;6.198;72;23;49;469;197;272;3.753;1.645;2.108;653;253;400;4.147;1.940;2.207;650;259;391;274;90;184;907;322;585;4;2;2;0;0;0
2020;Noviembre;21. Barajas;2.434;1.056;1.378;18;6;12;108;43;65;556;261;295;116;51;65;958;436;522;140;59;81;118;34;84;416;164;252;4;2;2;0;0;0
2020;Diciembre;Ciudad de Madrid;210.402;93.467;116.935;2.309;970;1.339;17.792;8.074;9.718;66.287;30.276;36.011;10.863;4.352;6.511;70.013;32.772;37.241;10.737;4.674;6.063;5.996;2.147;3.849;26.163;10.127;16.036;242;75;167;0;0;0
2020;Diciembre;01. Centro;10.227;5.369;4.858;78;45;33;558;319;239;3.352;1.848;1.504;376;188;188;2.962;1.653;1.309;476;234;242;369;172;197;2.035;904;1.131;21;6;15;0;0;0
2020;Diciembre;02. Arganzuela;8.367;3.784;4.583;66;30;36;292;155;137;1.791;850;941;436;176;260;2.861;1.374;1.487;610;297;313;418;173;245;1.865;724;1.141;28;5;23;0;0;0
2020;Diciembre;03. Retiro;4.875;2.159;2.716;23;11;12;180;81;99;1.441;667;774;181;82;99;1.276;575;701;281;141;140;223;79;144;1.259;519;740;11;4;7;0;0;0
2020;Diciembre;04. Salamanca;6.034;2.543;3.491;14;6;8;202;81;121;2.089;871;1.218;189;66;123;1.449;684;765;304;147;157;247;87;160;1.521;598;923;19;3;16;0;0;0
2020;Diciembre;05. Chamartín;5.808;2.524;3.284;27;10;17;174;84;90;1.773;806;967;195;73;122;1.489;684;805;293;127;166;267;105;162;1.581;630;951;9;5;4;0;0;0
2020;Diciembre;06. Tetuán;10.341;4.613;5.728;41;17;24;834;367;467;4.094;1.902;2.192;452;172;280;2.924;1.320;1.604;435;199;236;235;78;157;1.319;555;764;7;3;4;0;0;0
2020;Diciembre;07. Chamberí;5.984;2.632;3.352;30;12;18;309;140;169;1.290;634;656;204;80;124;1.690;784;906;269;124;145;282;120;162;1.897;731;1.166;13;7;6;0;0;0
2020;Diciembre;08. Fuencarral-El Pardo;10.978;4.733;6.245;64;41;23;510;215;295;3.045;1.382;1.663;573;233;340;3.342;1.537;1.805;673;302;371;503;167;336;2.250;849;1.401;18;7;11;0;0;0
2020;Diciembre;09. Moncloa-Aravaca;5.227;2.307;2.920;20;9;11;267;124;143;1.169;533;636;230;105;125;1.546;745;801;306;131;175;256;105;151;1.419;550;869;14;5;9;0;0;0
2020;Diciembre;10. Latina;16.703;7.536;9.167;208;81;127;1.989;880;1.109;3.518;1.594;1.924;1.196;503;693;6.572;3.180;3.392;1.163;508;655;486;177;309;1.549;605;944;22;8;14;0;0;0
2020;Diciembre;11. Carabanchel;20.481;9.104;11.377;137;56;81;1.724;777;947;8.971;4.044;4.927;1.076;422;654;5.863;2.778;3.085;939;395;544;398;126;272;1.366;505;861;7;1;6;0;0;0
2020;Diciembre;12. Usera;12.328;5.424;6.904;70;32;38;3.072;1.393;1.679;3.347;1.491;1.856;634;241;393;4.075;1.819;2.256;430;177;253;159;55;104;534;213;321;7;3;4;0;0;0
2020;Diciembre;13. Puente de Vallecas;22.125;10.119;12.006;802;334;468;2.854;1.267;1.587;6.045;2.837;3.208;1.269;526;743;9.280;4.384;4.896;808;369;439;228;88;140;828;311;517;11;3;8;0;0;0
2020;Diciembre;14. Moratalaz;6.113;2.702;3.411;93;37;56;565;251;314;1.883;848;1.035;330;131;199;2.138;1.015;1.123;338;142;196;181;69;112;581;206;375;4;3;1;0;0;0
2020;Diciembre;15. Ciudad Lineal;13.264;5.843;7.421;80;30;50;416;178;238;4.798;2.157;2.641;637;268;369;4.369;2.067;2.302;779;330;449;429;143;286;1.737;668;1.069;19;2;17;0;0;0
2020;Diciembre;16. Hortaleza;9.826;4.161;5.665;129;54;75;511;244;267;2.767;1.213;1.554;512;182;330;3.235;1.483;1.752;581;251;330;410;144;266;1.670;586;1.084;11;4;7;0;0;0
2020;Diciembre;17. Villaverde;14.037;6.052;7.985;85;29;56;808;353;455;6.130;2.709;3.421;755;291;464;4.964;2.204;2.760;571;226;345;184;53;131;536;186;350;4;1;3;0;0;0
2020;Diciembre;18. Villa de Vallecas;8.744;3.641;5.103;130;52;78;1.356;628;728;2.646;1.154;1.492;510;183;327;2.962;1.237;1.725;416;156;260;195;51;144;524;180;344;5;0;5;0;0;0
2020;Diciembre;19. Vicálvaro;5.514;2.340;3.174;123;56;67;569;279;290;1.821;806;1.015;331;120;211;1.896;834;1.062;284;91;193;128;28;100;360;125;235;2;1;1;0;0;0
2020;Diciembre;20. San Blas-Canillejas;11.006;4.810;6.196;69;22;47;490;213;277;3.762;1.664;2.098;662;258;404;4.166;1.973;2.193;643;262;381;279;94;185;929;322;607;6;2;4;0;0;0
2020;Diciembre;21. Barajas;2.420;1.071;1.349;20;6;14;112;45;67;555;266;289;115;52;63;954;442;512;138;65;73;119;33;86;403;160;243;4;2;2;0;0;0
2021;Enero;Ciudad de Madrid;214.100;95.308;118.792;2.328;997;1.331;18.243;8.301;9.942;67.621;30.986;36.635;11.044;4.424;6.620;70.838;33.300;37.538;11.077;4.846;6.231;6.090;2.134;3.956;26.603;10.234;16.369;256;86;170;0;0;0
2021;Enero;01. Centro;10.395;5.448;4.947;80;46;34;584;337;247;3.441;1.888;1.553;383;193;190;2.976;1.661;1.315;494;239;255;367;170;197;2.044;905;1.139;26;9;17;0;0;0
2021;Enero;02. Arganzuela;8.599;3.916;4.683;64;31;33;308;168;140;1.875;889;986;446;184;262;2.916;1.420;1.496;625;305;320;435;172;263;1.901;740;1.161;29;7;22;0;0;0
2021;Enero;03. Retiro;5.011;2.200;2.811;24;11;13;182;75;107;1.466;672;794;190;79;111;1.298;600;698;295;149;146;235;87;148;1.313;524;789;8;3;5;0;0;0
2021;Enero;04. Salamanca;6.065;2.545;3.520;15;6;9;223;95;128;2.083;852;1.231;191;67;124;1.454;692;762;305;140;165;255;88;167;1.519;601;918;20;4;16;0;0;0
2021;Enero;05. Chamartín;5.865;2.548;3.317;29;10;19;187;88;99;1.759;812;947;204;74;130;1.489;692;797;302;133;169;282;105;177;1.600;627;973;13;7;6;0;0;0
2021;Enero;06. Tetuán;10.499;4.663;5.836;40;17;23;849;368;481;4.184;1.948;2.236;454;170;284;2.946;1.329;1.617;459;214;245;239;74;165;1.323;542;781;5;1;4;0;0;0
2021;Enero;07. Chamberí;6.022;2.617;3.405;29;13;16;307;133;174;1.282;623;659;205;77;128;1.705;788;917;277;126;151;284;116;168;1.915;730;1.185;18;11;7;0;0;0
2021;Enero;08. Fuencarral-El Pardo;11.124;4.802;6.322;65;40;25;527;221;306;3.094;1.401;1.693;568;225;343;3.387;1.570;1.817;690;309;381;507;166;341;2.266;862;1.404;20;8;12;0;0;0
2021;Enero;09. Moncloa-Aravaca;5.278;2.329;2.949;18;9;9;291;136;155;1.182;551;631;230;105;125;1.546;729;817;309;142;167;244;96;148;1.446;556;890;12;5;7;0;0;0
2021;Enero;10. Latina;16.993;7.713;9.280;203;81;122;2.035;910;1.125;3.616;1.649;1.967;1.191;502;689;6.623;3.229;3.394;1.213;531;682;496;172;324;1.595;631;964;21;8;13;0;0;0
2021;Enero;11. Carabanchel;20.852;9.257;11.595;146;60;86;1.747;796;951;9.104;4.119;4.985;1.108;435;673;5.957;2.819;3.138;976;398;578;413;131;282;1.394;499;895;7;0;7;0;0;0
2021;Enero;12. Usera;12.652;5.576;7.076;73;36;37;3.176;1.439;1.737;3.424;1.534;1.890;650;249;401;4.159;1.849;2.310;450;187;263;168;58;110;546;221;325;6;3;3;0;0;0
2021;Enero;13. Puente de Vallecas;22.568;10.367;12.201;819;345;474;2.915;1.310;1.605;6.188;2.882;3.306;1.289;542;747;9.436;4.478;4.958;823;389;434;226;87;139;859;330;529;13;4;9;0;0;0
2021;Enero;14. Moratalaz;6.248;2.752;3.496;95;40;55;580;257;323;1.930;864;1.066;347;146;201;2.164;1.025;1.139;341;141;200;189;70;119;596;205;391;6;4;2;0;0;0
2021;Enero;15. Ciudad Lineal;13.602;6.027;7.575;79;29;50;448;199;249;4.942;2.255;2.687;650;264;386;4.440;2.100;2.340;802;348;454;421;142;279;1.799;688;1.111;21;2;19;0;0;0
2021;Enero;16. Hortaleza;9.915;4.204;5.711;126;53;73;519;245;274;2.818;1.247;1.571;511;180;331;3.250;1.487;1.763;597;259;338;399;135;264;1.686;594;1.092;9;4;5;0;0;0
2021;Enero;17. Villaverde;14.326;6.235;8.091;91;35;56;820;358;462;6.311;2.818;3.493;771;297;474;5.025;2.257;2.768;574;226;348;188;54;134;542;189;353;4;1;3;0;0;0
2021;Enero;18. Villa de Vallecas;8.819;3.691;5.128;126;48;78;1.356;628;728;2.693;1.189;1.504;497;181;316;2.981;1.248;1.733;428;162;266;197;57;140;536;178;358;5;0;5;0;0;0
2021;Enero;19. Vicálvaro;5.567;2.364;3.203;118;57;61;567;274;293;1.849;811;1.038;344;126;218;1.894;843;1.051;303;103;200;123;23;100;366;126;240;3;1;2;0;0;0
2021;Enero;20. San Blas-Canillejas;11.235;4.959;6.276;71;24;47;502;214;288;3.805;1.700;2.105;697;278;419;4.241;2.038;2.203;669;274;395;298;96;202;946;333;613;6;2;4;0;0;0
2021;Enero;21. Barajas;2.465;1.095;1.370;17;6;11;120;50;70;575;282;293;118;50;68;951;446;505;145;71;74;124;35;89;411;153;258;4;2;2;0;0;0
2021;Febrero;Ciudad de Madrid;217.294;96.648;120.646;2.342;986;1.356;18.821;8.590;10.231;68.904;31.483;37.421;11.206;4.496;6.710;71.997;33.748;38.249;11.135;4.861;6.274;6.023;2.104;3.919;26.600;10.291;16.309;266;89;177;0;0;0
2021;Febrero;01. Centro;10.562;5.571;4.991;85;51;34;625;370;255;3.519;1.924;1.595;399;207;192;3.019;1.674;1.345;490;240;250;358;167;191;2.047;931;1.116;20;7;13;0;0;0
2021;Febrero;02. Arganzuela;8.677;3.939;4.738;68;29;39;319;169;150;1.931;914;1.017;449;185;264;2.958;1.428;1.530;621;307;314;430;170;260;1.872;729;1.143;29;8;21;0;0;0
2021;Febrero;03. Retiro;5.025;2.228;2.797;22;10;12;196;85;111;1.503;693;810;185;84;101;1.309;600;709;293;146;147;229;86;143;1.277;519;758;11;5;6;0;0;0
2021;Febrero;04. Salamanca;6.150;2.612;3.538;15;6;9;235;100;135;2.127;880;1.247;197;73;124;1.490;713;777;306;142;164;254;85;169;1.508;608;900;18;5;13;0;0;0
2021;Febrero;05. Chamartín;5.929;2.581;3.348;26;9;17;196;94;102;1.771;815;956;211;77;134;1.529;710;819;295;131;164;276;102;174;1.613;635;978;12;8;4;0;0;0
2021;Febrero;06. Tetuán;10.669;4.715;5.954;39;18;21;876;379;497;4.258;1.974;2.284;457;164;293;2.989;1.335;1.654;470;219;251;238;75;163;1.333;549;784;9;2;7;0;0;0
2021;Febrero;07. Chamberí;6.101;2.653;3.448;28;11;17;322;146;176;1.335;649;686;207;79;128;1.725;789;936;275;123;152;286;113;173;1.907;736;1.171;16;7;9;0;0;0
2021;Febrero;08. Fuencarral-El Pardo;11.271;4.844;6.427;66;38;28;543;238;305;3.178;1.427;1.751;568;224;344;3.431;1.569;1.862;683;305;378;504;169;335;2.278;867;1.411;20;7;13;0;0;0
2021;Febrero;09. Moncloa-Aravaca;5.334;2.385;2.949;19;10;9;323;158;165;1.200;552;648;227;106;121;1.583;760;823;314;146;168;238;98;140;1.413;548;865;17;7;10;0;0;0
2021;Febrero;10. Latina;17.318;7.821;9.497;208;80;128;2.082;941;1.141;3.714;1.671;2.043;1.210;504;706;6.764;3.306;3.458;1.238;527;711;484;168;316;1.595;617;978;23;7;16;0;0;0
2021;Febrero;11. Carabanchel;21.218;9.462;11.756;155;64;91;1.789;823;966;9.253;4.191;5.062;1.140;454;686;6.091;2.885;3.206;987;413;574;415;138;277;1.381;493;888;7;1;6;0;0;0
2021;Febrero;12. Usera;12.912;5.678;7.234;71;35;36;3.326;1.498;1.828;3.463;1.549;1.914;670;263;407;4.238;1.877;2.361;446;189;257;162;54;108;530;210;320;6;3;3;0;0;0
2021;Febrero;13. Puente de Vallecas;22.878;10.457;12.421;822;343;479;2.974;1.311;1.663;6.319;2.937;3.382;1.291;534;757;9.533;4.517;5.016;829;389;440;219;76;143;878;345;533;13;5;8;0;0;0
2021;Febrero;14. Moratalaz;6.243;2.739;3.504;94;40;54;577;252;325;1.907;861;1.046;342;144;198;2.180;1.024;1.156;342;134;208;192;71;121;604;210;394;5;3;2;0;0;0
2021;Febrero;15. Ciudad Lineal;13.807;6.084;7.723;75;27;48;460;197;263;5.007;2.249;2.758;667;270;397;4.544;2.161;2.383;822;353;469;408;134;274;1.799;691;1.108;25;2;23;0;0;0
2021;Febrero;16. Hortaleza;10.088;4.268;5.820;127;47;80;558;264;294;2.859;1.266;1.593;531;192;339;3.286;1.509;1.777;601;259;342;406;137;269;1.707;588;1.119;13;6;7;0;0;0
2021;Febrero;17. Villaverde;14.540;6.309;8.231;90;36;54;799;346;453;6.440;2.868;3.572;784;299;485;5.090;2.277;2.813;592;236;356;186;53;133;555;193;362;4;1;3;0;0;0
2021;Febrero;18. Villa de Vallecas;8.949;3.749;5.200;126;49;77;1.386;643;743;2.741;1.207;1.534;502;175;327;3.025;1.274;1.751;423;159;264;188;54;134;551;187;364;7;1;6;0;0;0
2021;Febrero;19. Vicálvaro;5.617;2.406;3.211;118;52;66;568;283;285;1.854;817;1.037;352;133;219;1.936;861;1.075;296;100;196;124;26;98;366;133;233;3;1;2;0;0;0
2021;Febrero;20. San Blas-Canillejas;11.474;5.026;6.448;71;26;45;533;233;300;3.912;1.739;2.173;691;273;418;4.316;2.035;2.281;665;273;392;304;94;210;977;351;626;5;2;3;0;0;0
2021;Febrero;21. Barajas;2.532;1.121;1.411;17;5;12;134;60;74;613;300;313;126;56;70;961;444;517;147;70;77;122;34;88;409;151;258;3;1;2;0;0;0
2021;Marzo;Ciudad de Madrid;214.446;94.902;119.544;2.311;961;1.350;18.800;8.544;10.256;67.781;30.779;37.002;11.076;4.393;6.683;71.370;33.357;38.013;10.979;4.743;6.236;5.999;2.069;3.930;25.874;9.965;15.909;256;91;165;0;0;0
2021;Marzo;01. Centro;10.355;5.423;4.932;77;43;34;632;362;270;3.450;1.875;1.575;386;188;198;2.981;1.650;1.331;480;227;253;352;165;187;1.974;902;1.072;23;11;12;0;0;0
2021;Marzo;02. Arganzuela;8.504;3.870;4.634;67;30;37;317;166;151;1.876;880;996;440;184;256;2.911;1.423;1.488;600;291;309;420;170;250;1.845;718;1.127;28;8;20;0;0;0
2021;Marzo;03. Retiro;4.972;2.196;2.776;25;13;12;190;85;105;1.506;696;810;179;81;98;1.288;589;699;291;144;147;237;88;149;1.246;497;749;10;3;7;0;0;0
2021;Marzo;04. Salamanca;6.064;2.551;3.513;17;8;9;244;101;143;2.084;871;1.213;195;69;126;1.452;689;763;297;127;170;260;87;173;1.497;596;901;18;3;15;0;0;0
2021;Marzo;05. Chamartín;5.800;2.487;3.313;29;9;20;194;93;101;1.716;777;939;205;76;129;1.517;686;831;294;124;170;272;105;167;1.561;609;952;12;8;4;0;0;0
2021;Marzo;06. Tetuán;10.611;4.688;5.923;40;17;23;866;383;483;4.221;1.941;2.280;468;172;296;2.995;1.336;1.659;471;220;251;233;74;159;1.309;543;766;8;2;6;0;0;0
2021;Marzo;07. Chamberí;5.964;2.557;3.407;30;12;18;332;142;190;1.301;620;681;193;72;121;1.698;770;928;269;127;142;284;105;179;1.840;699;1.141;17;10;7;0;0;0
2021;Marzo;08. Fuencarral-El Pardo;11.067;4.722;6.345;68;37;31;540;238;302;3.114;1.402;1.712;562;224;338;3.403;1.543;1.860;669;288;381;492;158;334;2.203;825;1.378;16;7;9;0;0;0
2021;Marzo;09. Moncloa-Aravaca;5.268;2.365;2.903;15;7;8;306;155;151;1.192;560;632;228;108;120;1.596;766;830;309;139;170;232;91;141;1.375;533;842;15;6;9;0;0;0
2021;Marzo;10. Latina;17.150;7.700;9.450;210;80;130;2.049;911;1.138;3.696;1.642;2.054;1.206;501;705;6.725;3.275;3.450;1.212;525;687;478;166;312;1.553;592;961;21;8;13;0;0;0
2021;Marzo;11. Carabanchel;20.917;9.269;11.648;150;59;91;1.787;817;970;9.096;4.095;5.001;1.103;435;668;6.024;2.838;3.186;980;407;573;412;133;279;1.356;484;872;9;1;8;0;0;0
2021;Marzo;12. Usera;12.785;5.587;7.198;68;34;34;3.297;1.479;1.818;3.396;1.485;1.911;672;251;421;4.221;1.879;2.342;447;185;262;163;57;106;516;214;302;5;3;2;0;0;0
2021;Marzo;13. Puente de Vallecas;22.500;10.217;12.283;796;329;467;2.953;1.292;1.661;6.150;2.824;3.326;1.275;515;760;9.407;4.456;4.951;821;381;440;224;75;149;859;339;520;15;6;9;0;0;0
2021;Marzo;14. Moratalaz;6.206;2.718;3.488;91;39;52;579;250;329;1.907;852;1.055;344;143;201;2.173;1.019;1.154;335;137;198;187;68;119;585;207;378;5;3;2;0;0;0
2021;Marzo;15. Ciudad Lineal;13.626;5.990;7.636;77;28;49;490;220;270;4.913;2.215;2.698;656;259;397;4.477;2.106;2.371;796;336;460;418;136;282;1.777;688;1.089;22;2;20;0;0;0
2021;Marzo;16. Hortaleza;9.902;4.166;5.736;131;50;81;546;255;291;2.786;1.217;1.569;530;186;344;3.240;1.484;1.756;610;262;348;408;133;275;1.640;574;1.066;11;5;6;0;0;0
2021;Marzo;17. Villaverde;14.456;6.196;8.260;90;36;54;827;364;463;6.343;2.789;3.554;773;294;479;5.094;2.249;2.845;588;225;363;189;50;139;548;188;360;4;1;3;0;0;0
2021;Marzo;18. Villa de Vallecas;8.787;3.678;5.109;126;47;79;1.372;637;735;2.675;1.174;1.501;487;169;318;2.997;1.271;1.726;411;152;259;187;55;132;525;172;353;7;1;6;0;0;0
2021;Marzo;19. Vicálvaro;5.657;2.438;3.219;118;53;65;594;288;306;1.854;823;1.031;362;137;225;1.935;889;1.046;298;93;205;137;30;107;357;125;232;2;0;2;0;0;0
2021;Marzo;20. San Blas-Canillejas;11.388;5.008;6.380;71;26;45;552;249;303;3.925;1.766;2.159;686;274;412;4.293;2.008;2.285;654;283;371;297;87;210;905;313;592;5;2;3;0;0;0
2021;Marzo;21. Barajas;2.467;1.076;1.391;15;4;11;133;57;76;580;275;305;126;55;71;943;431;512;147;70;77;117;36;81;403;147;256;3;1;2;0;0;0
2021;Abril;Ciudad de Madrid;212.597;93.966;118.631;2.304;953;1.351;18.868;8.590;10.278;67.413;30.566;36.847;10.940;4.303;6.637;70.711;32.997;37.714;10.764;4.613;6.151;5.893;2.036;3.857;25.460;9.821;15.639;244;87;157;0;0;0
2021;Abril;01. Centro;10.203;5.341;4.862;76;43;33;630;355;275;3.464;1.879;1.585;387;193;194;2.905;1.614;1.291;473;225;248;344;164;180;1.903;859;1.044;21;9;12;0;0;0
2021;Abril;02. Arganzuela;8.382;3.819;4.563;64;30;34;329;173;156;1.860;871;989;427;167;260;2.869;1.406;1.463;587;290;297;397;161;236;1.820;713;1.107;29;8;21;0;0;0
2021;Abril;03. Retiro;4.985;2.198;2.787;25;13;12;198;86;112;1.511;696;815;179;82;97;1.274;581;693;295;141;154;239;94;145;1.254;502;752;10;3;7;0;0;0
2021;Abril;04. Salamanca;5.983;2.514;3.469;15;6;9;245;95;150;2.035;846;1.189;193;71;122;1.444;690;754;309;130;179;237;77;160;1.489;595;894;16;4;12;0;0;0
2021;Abril;05. Chamartín;5.689;2.466;3.223;31;8;23;206;95;111;1.696;773;923;189;70;119;1.495;684;811;283;121;162;260;99;161;1.522;611;911;7;5;2;0;0;0
2021;Abril;06. Tetuán;10.541;4.645;5.896;40;18;22;867;380;487;4.201;1.917;2.284;461;174;287;3.011;1.340;1.671;453;209;244;221;74;147;1.279;531;748;8;2;6;0;0;0
2021;Abril;07. Chamberí;5.947;2.578;3.369;31;13;18;338;152;186;1.333;640;693;197;74;123;1.664;760;904;281;127;154;288;113;175;1.798;689;1.109;17;10;7;0;0;0
2021;Abril;08. Fuencarral-El Pardo;10.985;4.714;6.271;68;35;33;540;239;301;3.116;1.415;1.701;553;223;330;3.390;1.540;1.850;649;271;378;488;162;326;2.167;823;1.344;14;6;8;0;0;0
2021;Abril;09. Moncloa-Aravaca;5.199;2.292;2.907;17;7;10;317;160;157;1.198;550;648;223;104;119;1.550;741;809;290;127;163;231;91;140;1.360;507;853;13;5;8;0;0;0
2021;Abril;10. Latina;17.037;7.631;9.406;213;79;134;2.060;930;1.130;3.675;1.640;2.035;1.186;477;709;6.652;3.232;3.420;1.197;517;680;484;161;323;1.549;587;962;21;8;13;0;0;0
2021;Abril;11. Carabanchel;20.680;9.120;11.560;152;63;89;1.750;784;966;9.065;4.049;5.016;1.087;432;655;5.983;2.805;3.178;941;388;553;392;129;263;1.303;469;834;7;1;6;0;0;0
2021;Abril;12. Usera;12.665;5.547;7.118;69;34;35;3.310;1.508;1.802;3.349;1.467;1.882;649;244;405;4.173;1.852;2.321;429;172;257;156;52;104;527;217;310;3;1;2;0;0;0
2021;Abril;13. Puente de Vallecas;22.554;10.253;12.301;773;316;457;3.005;1.315;1.690;6.167;2.840;3.327;1.302;520;782;9.389;4.470;4.919;832;385;447;219;72;147;852;329;523;15;6;9;0;0;0
2021;Abril;14. Moratalaz;6.172;2.698;3.474;94;41;53;579;259;320;1.892;843;1.049;337;142;195;2.156;1.006;1.150;347;135;212;182;62;120;580;207;373;5;3;2;0;0;0
2021;Abril;15. Ciudad Lineal;13.461;5.925;7.536;77;26;51;479;217;262;4.839;2.180;2.659;641;265;376;4.446;2.082;2.364;790;335;455;424;140;284;1.740;675;1.065;25;5;20;0;0;0
2021;Abril;16. Hortaleza;9.735;4.092;5.643;128;49;79;537;255;282;2.747;1.207;1.540;529;178;351;3.191;1.453;1.738;585;254;331;411;130;281;1.595;560;1.035;12;6;6;0;0;0
